Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.657	677	7	8	6	8	6	7	6	4	9	7	7	9	8	8	9	4	1.090	1.0116	0.000001	0.000000	0.678524
m.6574	602	1	3	6	2	0	0	3	2	1	4	1	1	2	3	3	3	0.212	0.1813	0.117949	0.009814	0.864918
m.6586	314	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	-0.976	-0.8317	0.999437	0.547984	0.999989
m.6593	1058	17	24	25	23	15	15	20	17	15	16	18	18	19	17	15	13	1.931	1.5101	0.000000	0.000000	0.627098
m.6599	345	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	-0.791	-0.6488	0.996299	0.485585	0.997087
m.6603	632	1	1	1	1	1	0	1	1	1	2	0	2	2	2	1	1	-0.017	-0.0148	0.427897	0.049568	0.928444
m.6613	526	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.628	-0.5664	0.999674	0.440167	0.997362
m.6614	1203	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	-0.719	-0.5870	0.998999	0.452638	0.997214
m.6620	708	5	6	6	9	6	5	9	5	8	2	5	7	3	6	5	5	0.824	0.6047	0.001005	0.000062	0.751195
m.6627	1941	57	102	102	100	57	56	103	98	78	90	87	75	87	71	98	71	2.668	3.5655	0.000000	0.000000	0.583111
m.6645	175	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	0	-0.510	-0.4811	0.997629	0.380905	0.997842
m.6650	137	2	2	0	2	3	2	1	0	1	0	0	2	1	1	1	0	-0.308	-0.2718	0.891936	0.205575	0.986917
m.6654	227	3	3	2	2	2	2	4	2	3	1	5	2	1	2	2	4	0.197	0.1856	0.113844	0.009423	0.863533
m.6678	2678	4	6	6	2	3	1	5	4	6	5	2	5	6	2	5	2	0.736	0.9256	0.000005	0.000000	0.691533
m.6688	381	1	2	2	3	1	1	2	5	2	2	3	1	2	4	3	1	0.082	0.0786	0.251449	0.024273	0.898531
m.6692	457	0	1	1	1	0	1	2	1	0	2	0	0	2	1	3	2	-0.399	-0.3418	0.951902	0.265158	0.993705
m.6698	487	14	22	21	31	14	15	30	22	22	24	15	19	24	19	23	17	1.546	2.3549	0.000000	0.000000	0.596107
m.6705	727	11	9	12	14	12	11	8	12	10	12	15	12	11	11	13	13	1.909	1.5582	0.000000	0.000000	0.623976
m.6707	440	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	-0.958	-0.8341	0.999694	0.548514	0.999996
m.671	663	0	0	1	0	0	0	1	0	1	2	2	0	2	0	2	4	-0.059	-0.0561	0.515522	0.065728	0.940798
m.6717	339	1	1	1	1	0	1	1	1	0	2	0	0	1	1	1	1	-0.529	-0.4541	0.994161	0.359855	0.997724
m.6724	676	4	7	8	7	5	5	6	9	4	8	4	6	8	3	8	7	1.313	1.2083	0.000000	0.000000	0.653554
m.6735	993	0	0	1	2	0	1	1	0	0	1	2	2	1	1	2	1	-0.275	-0.2592	0.877687	0.195247	0.985269
m.6750	260	12	7	10	8	10	11	6	12	10	10	11	10	10	12	11	13	1.705	1.5425	0.000000	0.000000	0.624967
m.6751	684	1	1	0	0	0	0	2	0	1	0	0	2	0	1	0	0	-0.706	-0.6557	0.996002	0.488854	0.997116
m.6756	433	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	-0.437	-0.4278	0.988772	0.338506	0.997364
m.6764	636	0	4	2	3	1	0	3	3	1	2	1	0	3	1	2	1	-0.286	-0.2600	0.878625	0.195898	0.985377
m.6771	349	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1.065	-0.8898	0.999984	0.559151	1.000000
m.6777	271	3	3	4	2	2	3	2	2	3	4	3	3	4	3	4	3	0.227	0.2167	0.087365	0.006977	0.853614
m.6795	338	2	1	2	1	1	2	1	1	1	2	1	0	2	0	2	1	-0.380	-0.3204	0.936847	0.246685	0.992039
m.681	2015	36	60	55	60	33	37	56	46	66	48	73	61	49	63	45	58	2.068	1.6167	0.000000	0.000000	0.620506
m.6811	526	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.940	-0.8364	0.999920	0.549016	0.999999
m.6816	173	2	2	2	4	3	3	3	3	2	2	4	3	2	2	2	2	0.039	0.0393	0.320415	0.033200	0.911339
m.6822	465	4	4	4	4	4	4	3	3	4	4	4	4	5	4	4	4	0.689	0.6348	0.000651	0.000040	0.744821
m.6835	423	5	4	6	5	3	4	6	5	3	4	5	4	6	4	4	4	1.146	1.1808	0.000000	0.000000	0.656650
m.6841	251	0	0	0	1	1	0	0	1	0	0	2	0	1	0	1	0	-0.411	-0.3891	0.976331	0.305944	0.996255
m.6844	389	9	7	2	6	10	9	6	3	9	10	10	9	6	8	10	11	0.935	1.0096	0.000001	0.000000	0.678812
m.6853	404	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	-0.527	-0.5019	0.999174	0.396427	0.997807
m.6854	281	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	-0.647	-0.5784	0.999312	0.447522	0.997272
m.6864	607	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	1	-0.561	-0.4958	0.998817	0.391941	0.997826
m.6865	1038	2	2	0	2	2	1	1	1	1	1	0	1	1	1	2	0	-0.510	-0.4720	0.996668	0.373918	0.997826
m.6868	946	4	7	8	7	3	2	4	4	6	7	5	5	5	2	5	3	0.842	0.7154	0.000192	0.000012	0.728597
m.6883	567	16	14	17	13	14	14	11	15	18	15	18	17	18	19	21	15	2.725	2.6362	0.000000	0.000000	0.591656
m.6885	153	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	-0.666	-0.5778	0.999343	0.447161	0.997277
m.6935	148	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.741	-0.6326	0.997015	0.477590	0.997058
m.694	857	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	1	-0.841	-0.7762	0.995275	0.533891	0.999093
m.6949	182	0	1	0	1	0	0	1	0	2	0	2	1	0	1	0	1	-0.453	-0.4329	0.989995	0.342704	0.997456
m.6956	142	0	0	0	1	0	0	0	1	2	0	1	1	0	1	2	0	-0.371	-0.3116	0.929853	0.239131	0.991253
m.6968	331	1	1	1	0	1	0	1	1	1	1	1	0	1	1	2	1	-0.482	-0.4720	0.996668	0.373918	0.997826
m.6975	388	5	3	3	1	3	4	1	3	3	4	4	3	3	2	3	3	0.449	0.4725	0.005832	0.000381	0.781551
m.6977	342	2	2	4	3	1	1	4	4	2	5	4	0	4	2	4	2	0.457	0.4220	0.010701	0.000719	0.794309
m.698	256	2	1	2	1	1	1	1	0	1	2	0	0	1	0	1	0	-0.636	-0.5707	0.999557	0.442832	0.997329
m.6990	479	7	8	7	6	6	7	8	8	6	7	6	3	8	5	9	9	1.836	1.3997	0.000000	0.000000	0.635297
m.7005	1086	15	29	20	27	13	15	30	22	28	29	14	25	27	27	29	13	2.016	2.2283	0.000000	0.000000	0.598699
m.7042	188	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-0.679	-0.5579	0.999868	0.434806	0.997430
m.7051	436	0	1	0	0	0	0	1	0	0	1	0	0	1	0	2	0	-0.496	-0.4949	0.998747	0.391275	0.997829
m.707	329	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	-0.841	-0.7088	0.994418	0.511400	0.997682
m.7103	496	4	3	4	3	3	5	3	3	5	4	3	3	3	6	3	2	0.554	0.5586	0.001908	0.000120	0.761322
m.7107	168	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	-0.744	-0.6493	0.996273	0.485824	0.997089
m.711	289	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	-0.651	-0.6107	0.998024	0.466061	0.997095
m.7111	267	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	-0.643	-0.6215	0.997520	0.471851	0.997067
m.7115	1367	1	2	1	2	4	2	2	2	3	3	1	4	4	3	2	1	0.374	0.3543	0.022835	0.001608	0.812547
m.7131	978	2	1	2	1	2	2	1	1	2	1	3	2	1	1	1	3	-0.414	-0.3884	0.976052	0.305345	0.996228
m.7140	275	7	2	4	2	6	4	3	2	4	3	4	3	2	2	4	0	0.328	0.2905	0.043997	0.003265	0.830951
m.7159	1549	4	2	3	3	4	3	3	3	3	7	3	2	7	3	7	3	0.285	0.3013	0.039533	0.002906	0.827754
m.7183	139	3	2	2	1	3	3	2	3	5	2	3	2	1	1	2	2	-0.203	-0.1721	0.749033	0.130021	0.970142
m.7185	949	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	-0.552	-0.4793	0.997464	0.379532	0.997841
m.720	102	1	2	2	3	1	1	2	2	1	2	2	1	1	1	2	2	-0.093	-0.0875	0.582495	0.080338	0.949618
m.7206	974	4	5	5	6	5	4	5	5	6	6	4	6	8	6	8	5	1.029	0.8382	0.000025	0.000002	0.706044
m.7209	320	0	1	2	1	0	1	1	2	0	1	4	1	1	0	1	2	-0.352	-0.3271	0.941855	0.252457	0.992597
m.721	1283	0	0	0	0	0	1	2	2	0	1	1	0	1	0	2	0	-0.448	-0.4325	0.989901	0.342376	0.997449
m.7210	168	1	1	1	1	1	1	2	1	1	0	2	1	1	1	1	1	-0.559	-0.5507	1.000000	0.430166	0.997488
m.7211	854	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	-0.512	-0.4267	0.988487	0.337598	0.997342
m.7240	672	1	3	5	2	0	2	4	2	2	1	4	2	0	2	1	2	-0.319	-0.2993	0.919254	0.228638	0.990051
m.7242	348	0	0	1	1	0	0	1	2	0	0	1	0	1	0	0	0	-0.882	-0.9008	0.999978	0.560903	1.000000
m.725	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.596	-0.5994	0.998504	0.459784	0.997143
m.7262	373	17	14	19	13	18	17	13	19	17	12	18	14	13	15	13	13	1.379	1.3612	0.000000	0.000000	0.638532
m.7275	197	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.528	-0.5057	0.999370	0.399192	0.997791
m.7276	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.692	-0.6680	0.995514	0.494484	0.997193
m.7285	870	1	1	1	0	1	1	1	2	1	1	0	1	2	2	2	0	-0.223	-0.1957	0.788950	0.146447	0.974880
m.7288	361	3	4	3	4	3	3	6	4	4	4	4	4	3	4	2	3	0.474	0.4247	0.010369	0.000695	0.793609
m.7296	413	18	29	25	27	21	19	28	18	31	21	34	35	20	31	20	31	2.323	2.7736	0.000000	0.000000	0.589940
m.7297	100	5	10	7	9	5	6	8	7	9	9	6	8	5	7	4	6	0.740	0.7000	0.000244	0.000015	0.731606
m.7320	149	1	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	-0.721	-0.6801	0.995089	0.499779	0.997300
m.733	773	2	7	7	7	2	3	3	5	6	11	10	10	8	10	10	9	1.818	1.7789	0.000000	0.000000	0.612487
m.7334	628	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	-0.673	-0.6522	0.996154	0.487206	0.997100
m.7348	315	8	11	8	9	7	7	9	3	12	9	12	9	9	9	9	3	1.699	1.5481	0.000000	0.000000	0.624611
m.7357	273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.550	-0.4797	0.997504	0.379837	0.997841
m.7374	436	2	5	5	5	2	2	4	1	3	6	5	3	4	4	4	4	0.817	0.6592	0.000454	0.000028	0.739784
m.7375	539	2	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0	-0.731	-0.6693	0.995476	0.495064	0.997203
m.738	140	7	1	8	2	4	6	1	7	0	1	0	1	1	0	1	0	-0.703	-0.6238	0.997423	0.473058	0.997063
m.7395	220	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	-0.563	-0.4834	0.997855	0.382652	0.997843
m.7404	524	57	86	74	78	57	56	82	69	88	62	73	78	62	88	66	59	3.541	5.5653	0.000000	0.000000	0.579179
m.742	625	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	-0.966	-0.8941	0.999984	0.559849	1.000000
m.7426	502	18	28	31	29	16	18	29	29	31	28	28	30	25	27	24	17	3.037	4.4714	0.000000	0.000000	0.580937
m.7437	674	3	9	7	7	5	6	8	9	8	12	8	11	12	10	11	5	1.430	1.3606	0.000000	0.000000	0.638584
m.745	243	9	10	12	10	9	10	11	13	14	11	12	12	13	13	10	8	1.342	1.6577	0.000000	0.000000	0.618269
m.7457	110	3	4	6	5	2	3	4	7	6	6	5	4	4	7	6	4	0.767	0.6761	0.000352	0.000022	0.736360
m.7461	430	4	8	7	7	4	2	7	7	10	5	8	8	5	9	7	8	0.872	0.8728	0.000014	0.000001	0.700146
m.7469	537	1	1	1	2	2	1	0	1	2	3	0	2	1	1	4	0	0.260	0.2548	0.061923	0.004753	0.841744
m.7470	329	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	-0.303	-0.2522	0.869291	0.189588	0.984294
m.7509	441	1	1	0	2	0	0	1	2	3	2	4	2	2	4	2	2	0.230	0.2181	0.086300	0.006881	0.853172
m.7513	255	4	1	6	3	3	3	1	4	2	4	9	2	4	2	5	10	0.796	0.7509	0.000109	0.000007	0.721816
m.7527	791	5	1	3	1	6	7	1	3	5	8	4	7	6	5	5	5	0.627	0.6719	0.000375	0.000023	0.737206
m.753	343	2	1	1	1	2	2	1	3	1	3	1	1	2	1	3	1	-0.161	-0.1522	0.712786	0.117003	0.965794
m.7561	417	1	1	1	1	0	1	2	2	2	2	3	4	2	2	2	0	0.195	0.1913	0.108573	0.008926	0.861702
m.7582	540	3	4	4	4	4	4	5	6	8	5	7	6	5	4	6	4	1.055	1.0897	0.000000	0.000000	0.667816
m.7588	415	2	0	1	0	2	2	0	0	0	1	1	0	0	1	0	1	-0.803	-0.7245	0.994282	0.517219	0.997961
m.7592	467	6	10	8	11	7	8	11	9	10	10	7	9	10	10	8	7	1.228	1.2303	0.000000	0.000000	0.651166
m.7593	596	1	1	2	2	0	2	2	1	1	2	2	1	3	1	2	0	-0.214	-0.1758	0.755520	0.132527	0.970915
m.7595	1291	29	33	44	37	29	30	31	46	26	39	30	26	34	25	42	30	2.406	3.2137	0.000000	0.000000	0.585527
m.7598	148	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.458	-0.4022	0.981219	0.317088	0.996718
m.760	542	1	4	4	4	2	4	4	5	4	5	4	5	7	6	7	1	0.943	1.0417	0.000001	0.000000	0.674272
m.7600	469	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	-0.613	-0.5119	0.999621	0.403656	0.997761
m.7626	466	2	4	3	3	0	0	4	1	3	1	1	3	3	2	3	3	0.399	0.3687	0.019539	0.001361	0.808556
m.7630	342	1	0	2	0	1	1	1	2	1	3	1	1	2	1	1	3	-0.010	-0.0090	0.415860	0.047563	0.926653
m.7637	482	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	-0.630	-0.5933	0.998774	0.456303	0.997176
m.7644	222	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	-0.573	-0.5269	1.000000	0.414201	0.997668
m.7647	1472	0	3	5	4	2	2	5	4	2	0	3	3	2	4	2	0	0.251	0.2232	0.082509	0.006543	0.851566
m.765	688	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	-0.648	-0.5615	0.999794	0.437092	0.997401
m.7660	262	1	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	-0.431	-0.3701	0.967880	0.289627	0.995406
m.7663	465	5	2	4	1	4	6	1	3	5	3	1	3	3	2	4	3	0.382	0.3250	0.031080	0.002239	0.820854
m.7667	285	8	7	10	6	5	7	8	10	9	7	14	7	9	9	7	10	1.655	2.0175	0.000000	0.000000	0.604024
m.7674	481	6	6	7	5	7	8	6	5	6	5	4	6	5	7	5	6	1.117	1.1044	0.000000	0.000000	0.665918
m.7675	148	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	-0.597	-0.5101	0.999559	0.402366	0.997770
m.77	597	26	31	25	27	24	26	33	28	29	27	28	25	28	26	24	27	1.972	1.8033	0.000000	0.000000	0.611459
m.772	418	10	16	17	14	9	8	20	12	24	16	20	24	19	22	22	20	1.756	1.8001	0.000000	0.000000	0.611591
m.7741	384	37	63	55	60	39	41	60	55	64	41	64	67	43	62	44	61	3.220	5.5643	0.000000	0.000000	0.579180
m.7744	503	2	0	1	0	1	2	0	1	1	1	3	1	1	2	1	1	-0.189	-0.1903	0.780132	0.142598	0.973837
m.7748	455	1	1	0	0	0	0	0	0	1	4	0	1	4	1	2	0	0.082	0.0699	0.265925	0.026057	0.901382
m.7751	288	3	1	7	1	3	3	1	8	12	2	9	10	3	8	2	10	1.028	0.9906	0.000002	0.000000	0.681583
m.7770	273	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	-0.602	-0.5267	1.000000	0.414062	0.997669
m.7798	205	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	-0.309	-0.2879	0.908547	0.219002	0.988828
m.7819	226	0	1	1	1	0	0	1	2	0	1	0	0	1	0	1	0	-0.817	-0.7193	0.994308	0.515333	0.997864
m.782	388	20	36	32	37	19	17	35	25	38	22	31	34	27	38	25	26	2.740	3.7053	0.000000	0.000000	0.582457
m.7823	187	1	0	0	0	1	2	0	1	0	0	1	1	0	0	0	0	-0.776	-0.7185	0.994307	0.515039	0.997849
m.7834	739	2	0	0	0	1	1	0	2	2	3	2	1	2	1	1	0	-0.087	-0.0851	0.577425	0.079148	0.948964
m.7836	367	0	1	1	1	0	0	1	2	2	1	2	2	1	2	2	1	-0.112	-0.0956	0.599552	0.084443	0.951800
m.7838	446	0	1	1	1	0	0	1	1	2	1	1	2	1	2	1	1	-0.181	-0.1678	0.741390	0.127142	0.969229
m.7852	134	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.790	-0.6687	0.995496	0.494797	0.997198
m.7866	258	1	0	1	0	0	1	0	0	0	2	0	1	2	0	1	0	-0.150	-0.1318	0.673475	0.104493	0.961016
m.787	428	14	19	16	20	13	14	19	15	22	19	18	20	14	20	17	18	2.433	3.0846	0.000000	0.000000	0.586662
m.7880	176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.480	-0.4635	0.995582	0.367291	0.997790
m.7885	192	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	-0.779	-0.6992	0.994598	0.507656	0.997535
m.789	775	1	0	2	1	0	0	0	1	1	1	2	0	2	0	2	0	-0.491	-0.3903	0.976819	0.306969	0.996302
m.791	133	0	2	1	1	0	0	1	1	3	0	2	2	0	4	0	2	-0.037	-0.0340	0.468330	0.056661	0.934281
m.792	129	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	-0.587	-0.4845	0.997952	0.383485	0.997843
m.793	584	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	-0.714	-0.6695	0.995469	0.495153	0.997204
m.798	194	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	-0.812	-0.7670	0.994915	0.531190	0.998883
m.8003	356	1	6	3	6	2	1	5	4	2	1	3	2	2	2	2	4	0.013	0.0143	0.368597	0.040131	0.919345
m.8017	724	1	2	3	1	2	2	1	3	1	3	2	2	3	2	1	2	0.089	0.0842	0.242383	0.023179	0.896692
m.8023	472	2	1	1	3	2	3	2	3	2	1	1	1	1	2	2	2	-0.111	-0.0907	0.589252	0.081943	0.950485
m.8024	284	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	-0.599	-0.5537	0.999943	0.432110	0.997463
m.8053	960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.642	-0.6002	0.998469	0.460236	0.997139
m.809	141	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	-0.495	-0.4656	0.995862	0.368937	0.997801
m.81	504	12	14	16	13	11	12	12	14	20	13	24	22	11	20	12	19	2.633	3.4500	0.000000	0.000000	0.583789
m.8103	997	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	-0.805	-0.6791	0.995131	0.499350	0.997290
m.8149	654	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.688	-0.6011	0.998444	0.460743	0.997135
m.8154	241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.808	-0.7332	0.994283	0.520287	0.998134
m.8167	381	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	-0.489	-0.4124	0.984535	0.325686	0.997014
m.8180	154	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	-0.674	-0.6808	0.995077	0.500078	0.997308
m.8204	257	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	-0.723	-0.6845	0.994957	0.501645	0.997347
m.8207	116	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.805	-0.6898	0.994821	0.503852	0.997410
m.8222	467	15	26	20	27	14	15	24	16	33	24	27	30	23	31	28	23	2.636	3.2284	0.000000	0.000000	0.585406
m.8227	922	0	0	2	1	1	1	1	3	0	1	0	0	1	0	0	0	-0.577	-0.5687	0.999630	0.441597	0.997344
m.8231	396	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	-0.977	-0.8621	0.999992	0.554248	1.000000
m.8232	523	7	5	6	4	6	5	4	6	7	6	8	5	7	6	7	9	0.931	0.8276	0.000031	0.000002	0.707891
m.8233	1215	28	36	32	35	30	29	39	27	45	36	44	36	33	41	39	48	3.151	2.9036	0.000000	0.000000	0.588475
m.8241	512	2	3	1	1	1	2	3	1	2	2	2	1	1	2	2	2	0.008	0.0073	0.382590	0.042262	0.921558
m.8246	632	2	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	-0.423	-0.3806	0.972755	0.298663	0.995902
m.8265	286	0	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	-0.248	-0.2247	0.832966	0.167979	0.980056
m.834	558	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	-0.607	-0.5409	1.000000	0.423708	0.997565
m.8342	908	33	39	37	38	34	35	31	30	40	37	40	39	38	39	37	37	2.172	2.8117	0.000000	0.000000	0.589496
m.8376	1390	1	3	3	5	2	3	2	6	5	7	2	4	8	4	5	5	0.859	0.9177	0.000006	0.000000	0.692792
m.842	246	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.573	-0.5263	1.000000	0.413786	0.997672
m.8454	243	1	0	0	0	1	1	0	0	1	0	2	1	0	0	0	2	-0.407	-0.3625	0.964002	0.283066	0.995002
m.849	171	3	6	4	5	5	4	5	5	4	4	4	4	4	4	5	3	0.743	0.6760	0.000352	0.000022	0.736380
m.8493	227	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	-0.450	-0.4310	0.989535	0.341143	0.997423
m.8509	223	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.004	-0.9173	0.999977	0.563336	1.000000
m.853	520	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	-0.563	-0.5340	1.000000	0.419063	0.997617
m.8553	598	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.666	-0.5768	0.999385	0.446556	0.997284
m.8574	338	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	-0.696	-0.5699	0.999580	0.442339	0.997335
m.858	537	2	3	3	4	3	3	3	3	4	3	1	3	3	2	5	2	0.366	0.3581	0.021921	0.001539	0.811488
m.859	193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.609	-0.5237	0.999935	0.411982	0.997690
m.8594	352	7	5	3	5	7	5	6	2	3	2	3	3	3	3	2	2	0.507	0.5072	0.003765	0.000242	0.773179
m.860	473	5	7	7	8	7	6	9	6	5	10	6	3	9	6	11	5	1.464	1.2793	0.000000	0.000000	0.646128
m.8609	175	1	3	7	4	2	1	5	6	4	1	0	3	1	4	1	0	-0.118	-0.1269	0.663746	0.101617	0.959822
m.8646	552	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	-0.831	-0.8151	0.997815	0.544145	0.999841
m.8649	585	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.785	-0.7801	0.995456	0.535003	0.999181
m.865	271	7	13	9	12	7	5	10	8	11	8	11	9	10	11	9	9	1.598	1.4852	0.000000	0.000000	0.628816
m.8669	206	2	1	1	2	3	2	1	1	0	1	0	0	2	0	2	0	-0.370	-0.3559	0.960393	0.277360	0.994620
m.8693	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.533	-0.4756	0.997078	0.376696	0.997835
m.8696	278	1	1	1	4	2	3	3	2	2	3	2	2	2	3	3	2	0.401	0.3841	0.016486	0.001136	0.804355
m.8703	160	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.423	-0.3784	0.971787	0.296773	0.995804
m.8709	507	3	7	3	6	4	4	7	2	5	6	6	6	6	7	7	6	0.447	0.4025	0.013399	0.000912	0.799426
m.873	140	2	4	3	5	2	2	4	2	4	2	2	3	2	3	2	2	0.164	0.1753	0.123865	0.010383	0.866856
m.8730	570	2	2	1	1	2	3	2	2	1	3	2	1	3	1	1	2	0.008	0.0074	0.382389	0.042231	0.921527
m.8735	575	1	0	0	1	1	0	0	1	2	0	2	0	0	2	1	0	-0.267	-0.2200	0.826226	0.164396	0.979266
m.8740	1003	0	1	1	1	2	0	0	2	0	1	2	1	0	1	1	0	-0.609	-0.5261	0.999998	0.413647	0.997673
m.8779	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.456	-0.3889	0.976248	0.305773	0.996248
m.8796	376	6	5	5	7	3	3	3	4	4	5	7	5	7	4	8	5	0.952	0.7623	0.000091	0.000006	0.719684
m.8799	389	2	9	6	7	2	3	9	2	9	5	6	9	2	9	5	4	1.562	1.7631	0.000000	0.000000	0.613176
m.8844	218	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	-0.434	-0.3950	0.978633	0.310976	0.996476
m.8870	312	8	12	9	10	7	11	13	10	12	12	9	11	13	10	10	8	1.412	1.3308	0.000000	0.000000	0.641235
m.8872	406	9	12	9	13	10	10	10	12	14	10	15	12	9	16	12	14	0.929	0.8951	0.000009	0.000001	0.696451
m.8875	267	4	1	4	3	3	4	3	1	3	6	4	3	7	3	6	4	0.841	0.7148	0.000194	0.000012	0.728713
m.8877	241	6	5	7	6	4	5	6	4	7	4	6	6	4	6	4	7	0.646	0.5575	0.001937	0.000122	0.761569
m.8880	300	2	1	2	0	3	3	1	2	1	0	1	3	0	1	0	1	-0.688	-0.6673	0.995528	0.494170	0.997187
m.8882	347	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.743	-0.5806	0.999255	0.448843	0.997257
m.8885	757	4	7	5	4	5	3	10	3	8	5	7	6	7	9	7	6	1.519	1.5066	0.000000	0.000000	0.627335
m.8900	399	13	19	16	20	15	13	21	13	16	14	15	15	15	16	14	14	1.774	1.4020	0.000000	0.000000	0.635110
m.8901	709	2	0	2	1	1	2	2	1	1	2	1	1	4	2	3	1	-0.140	-0.1175	0.644811	0.096241	0.957484
m.8903	180	12	12	13	13	13	12	14	15	13	13	10	13	12	14	15	13	1.924	2.2008	0.000000	0.000000	0.599316
m.8908	660	1	4	3	2	1	0	2	1	2	3	2	3	1	1	2	2	0.046	0.0457	0.308586	0.031589	0.909268
m.8913	420	4	3	3	1	2	4	4	3	2	3	1	2	1	3	4	1	0.085	0.0860	0.239510	0.022836	0.896101
m.8914	480	0	5	3	4	3	0	5	4	5	2	2	4	3	5	3	5	0.461	0.4245	0.010393	0.000697	0.793661
m.8917	676	24	34	34	33	21	25	35	34	39	35	35	38	39	36	34	31	2.110	2.3281	0.000000	0.000000	0.596622
