Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.7296	413	18	29	25	27	21	19	28	18	31	21	34	35	20	31	20	31	2.360	3.4486	0.000000	0.000000	0.589673
m.7297	100	5	10	7	9	5	6	8	7	9	9	6	8	5	7	4	6	1.121	0.9617	0.000002	0.000000	0.688547
m.7320	149	1	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	-0.424	-0.3684	0.962478	0.274719	0.991827
m.733	773	2	7	7	7	2	3	3	5	6	11	10	10	8	10	10	9	1.338	1.3348	0.000000	0.000000	0.645637
m.7334	628	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	-0.680	-0.6400	0.994099	0.474259	0.990766
m.7348	315	8	11	8	9	7	7	9	3	12	9	12	9	9	9	9	3	1.296	1.1148	0.000000	0.000000	0.668330
m.7357	273	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.664	-0.6047	0.997024	0.454630	0.991347
m.7374	436	2	5	5	5	2	2	4	1	3	6	5	3	4	4	4	4	0.629	0.4750	0.004799	0.000314	0.780860
m.7375	539	2	1	1	1	1	1	2	1	1	1	1	1	1	0	1	0	-0.765	-0.6807	0.990534	0.494194	0.990492
m.738	140	7	1	8	2	4	6	1	7	0	1	0	1	1	0	1	0	-0.575	-0.5962	0.997650	0.449575	0.991518
m.7395	220	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	-0.530	-0.4510	0.992770	0.344965	0.993809
m.7404	524	57	86	74	78	57	56	82	69	88	62	73	78	62	88	66	59	2.265	8.3416	0.000000	0.000000	0.582806
m.742	625	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	-0.651	-0.5620	0.999587	0.427954	0.992268
m.7426	502	18	28	31	29	16	18	29	29	31	28	28	30	25	27	24	17	2.709	4.2016	0.000000	0.000000	0.586557
m.7437	674	3	9	7	7	5	6	8	9	8	12	8	11	12	10	11	5	1.772	1.9126	0.000000	0.000000	0.613705
m.745	243	9	10	12	10	9	10	11	13	14	11	12	12	13	13	10	8	1.686	2.1441	0.000000	0.000000	0.606928
m.7457	110	3	4	6	5	2	3	4	7	6	6	5	4	4	7	6	4	0.816	0.7431	0.000105	0.000006	0.724451
m.7461	430	4	8	7	7	4	2	7	7	10	5	8	8	5	9	7	8	1.075	1.2900	0.000000	0.000000	0.649695
m.7469	537	1	1	1	2	2	1	0	1	2	3	0	2	1	1	4	0	-0.282	-0.2672	0.874888	0.189100	0.982946
m.7470	329	0	1	0	0	0	0	1	0	0	1	0	0	0	2	0	0	-0.825	-0.6695	0.991487	0.488991	0.990515
m.7509	441	1	1	0	2	0	0	1	2	3	2	4	2	2	4	2	2	0.200	0.1963	0.091996	0.007426	0.858559
m.7513	255	4	1	6	3	3	3	1	4	2	4	9	2	4	2	5	10	0.639	0.6469	0.000460	0.000028	0.742975
m.7527	791	5	1	3	1	6	7	1	3	5	8	4	7	6	5	5	5	0.453	0.3713	0.016303	0.001134	0.807275
m.753	343	2	1	1	1	2	2	1	3	1	3	1	1	2	1	3	1	-0.236	-0.2026	0.782370	0.140300	0.972840
m.7561	417	1	1	1	1	0	1	2	2	2	2	3	4	2	2	2	0	0.081	0.0856	0.218271	0.020264	0.894063
m.7582	540	3	4	4	4	4	4	5	6	8	5	7	6	5	4	6	4	1.013	1.0393	0.000001	0.000000	0.677811
m.7588	415	2	0	1	0	2	2	0	0	0	1	1	0	0	1	0	1	-0.849	-0.8627	0.987942	0.552643	0.996891
m.7592	467	6	10	8	11	7	8	11	9	10	10	7	9	10	10	8	7	1.343	1.4321	0.000000	0.000000	0.637772
m.7593	596	1	1	2	2	0	2	2	1	1	2	2	1	3	1	2	0	-0.096	-0.0953	0.573410	0.076631	0.948652
m.7595	1291	29	33	44	37	29	30	31	46	26	39	30	26	34	25	42	30	2.630	3.9197	0.000000	0.000000	0.587324
m.7598	148	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.680	-0.6170	0.996039	0.461719	0.991117
m.760	542	1	4	4	4	2	4	4	5	4	5	4	5	7	6	7	1	0.837	0.8530	0.000017	0.000001	0.705347
m.7600	469	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	-0.628	-0.5575	0.999751	0.424958	0.992369
m.7626	466	2	4	3	3	0	0	4	1	3	1	1	3	3	2	3	3	0.089	0.0761	0.232925	0.021940	0.897128
m.7630	342	1	0	2	0	1	1	1	2	1	3	1	1	2	1	1	3	-0.198	-0.1829	0.748465	0.126853	0.969060
m.7637	482	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	-0.596	-0.5117	0.999746	0.392576	0.993293
m.7644	222	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	-0.410	-0.3463	0.948782	0.255580	0.990565
m.7647	1472	0	3	5	4	2	2	5	4	2	0	3	3	2	4	2	0	-0.247	-0.2315	0.827399	0.161308	0.977800
m.765	688	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	-0.689	-0.6951	0.989340	0.500577	0.990528
m.7660	262	1	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	-0.431	-0.3798	0.968503	0.284592	0.992344
m.7663	465	5	2	4	1	4	6	1	3	5	3	1	3	3	2	4	3	0.461	0.4403	0.007344	0.000490	0.789372
m.7667	285	8	7	10	6	5	7	8	10	9	7	14	7	9	9	7	10	1.868	1.7316	0.000000	0.000000	0.620609
m.7674	481	6	6	7	5	7	8	6	5	6	5	4	6	5	7	5	6	0.826	0.7227	0.000145	0.000009	0.728235
m.7675	148	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	-0.565	-0.5291	1.000000	0.405274	0.992971
m.77	597	26	31	25	27	24	26	33	28	29	27	28	25	28	26	24	27	3.182	4.6270	0.000000	0.000000	0.585679
m.772	418	10	16	17	14	9	8	20	12	24	16	20	24	19	22	22	20	2.447	3.7066	0.000000	0.000000	0.588208
m.7741	384	37	63	55	60	39	41	60	55	64	41	64	67	43	62	44	61	1.908	3.4857	0.000000	0.000000	0.589433
m.7744	503	2	0	1	0	1	2	0	1	1	1	3	1	1	2	1	1	-0.256	-0.2552	0.859939	0.179555	0.981338
m.7748	455	1	1	0	0	0	0	0	0	1	4	0	1	4	1	2	0	0.013	0.0108	0.349093	0.036813	0.917876
m.7751	288	3	1	7	1	3	3	1	8	12	2	9	10	3	8	2	10	1.265	1.2604	0.000000	0.000000	0.652531
m.7770	273	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	-0.700	-0.5744	0.999005	0.436028	0.991990
m.7798	205	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	-0.840	-0.7603	0.985455	0.525378	0.991748
m.7819	226	0	1	1	1	0	0	1	2	0	1	0	0	1	0	1	0	-0.284	-0.2704	0.878700	0.191677	0.983355
m.782	388	20	36	32	37	19	17	35	25	38	22	31	34	27	38	25	26	3.065	3.8367	0.000000	0.000000	0.587633
m.7823	187	1	0	0	0	1	2	0	1	0	0	1	1	0	0	0	0	-0.759	-0.6888	0.989865	0.497827	0.990503
m.7834	739	2	0	0	0	1	1	0	2	2	3	2	1	2	1	1	0	0.057	0.0537	0.269850	0.026351	0.904324
m.7836	367	0	1	1	1	0	0	1	2	2	1	2	2	1	2	2	1	-0.193	-0.1822	0.747215	0.126389	0.968920
m.7838	446	0	1	1	1	0	0	1	1	2	1	1	2	1	2	1	1	-0.594	-0.5290	1.000000	0.405203	0.992973
m.7852	134	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.669	-0.6382	0.994244	0.473311	0.990789
m.7866	258	1	0	1	0	0	1	0	0	0	2	0	1	2	0	1	0	-0.591	-0.5830	0.998515	0.441472	0.991800
m.787	428	14	19	16	20	13	14	19	15	22	19	18	20	14	20	17	18	2.355	2.2230	0.000000	0.000000	0.605014
m.7880	176	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.930	-0.8945	0.991727	0.558744	0.998671
m.7885	192	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	-0.653	-0.5962	0.997650	0.449575	0.991518
m.789	775	1	0	2	1	0	0	0	1	1	1	2	0	2	0	2	0	-0.483	-0.4914	0.998458	0.377190	0.993592
m.791	133	0	2	1	1	0	0	1	1	3	0	2	2	0	4	0	2	-0.056	-0.0551	0.486416	0.058968	0.937607
m.792	129	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	-0.382	-0.3329	0.939104	0.244027	0.989625
m.793	584	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	-0.482	-0.4253	0.986406	0.323564	0.993597
m.798	194	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	-0.779	-0.7122	0.988050	0.507717	0.990676
m.8003	356	1	6	3	6	2	1	5	4	2	1	3	2	2	2	2	4	-0.082	-0.0806	0.541692	0.069786	0.944718
m.8017	724	1	2	3	1	2	2	1	3	1	3	2	2	3	2	1	2	-0.017	-0.0137	0.398510	0.044125	0.925403
m.8023	472	2	1	1	3	2	3	2	3	2	1	1	1	1	2	2	2	-0.247	-0.2220	0.813232	0.154243	0.976247
m.8024	284	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	-0.523	-0.4515	0.992868	0.345376	0.993811
m.8053	960	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.709	-0.6183	0.995954	0.462453	0.991094
m.809	141	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	-0.905	-0.7722	0.985110	0.529228	0.992167
m.81	504	12	14	16	13	11	12	12	14	20	13	24	22	11	20	12	19	2.526	2.0138	0.000000	0.000000	0.610511
m.8103	997	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	1	-0.648	-0.6077	0.996794	0.456384	0.991288
m.8149	654	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.414	-0.4104	0.981550	0.310918	0.993320
m.8154	241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.850	-0.7142	0.987930	0.508521	0.990701
m.8167	381	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	-0.639	-0.5512	0.999940	0.420707	0.992509
m.8180	154	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	-1.003	-0.9178	0.995579	0.562626	0.999639
m.8204	257	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	-0.734	-0.6795	0.990640	0.493647	0.990492
m.8207	116	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.997	-0.9612	0.999965	0.568685	1.000000
m.8222	467	15	26	20	27	14	15	24	16	33	24	27	30	23	31	28	23	2.463	3.2605	0.000000	0.000000	0.591056
m.8227	922	0	0	2	1	1	1	1	3	0	1	0	0	1	0	0	0	-0.689	-0.6326	0.994747	0.470326	0.990866
m.8231	396	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	1	-0.506	-0.3993	0.977323	0.301412	0.993032
m.8232	523	7	5	6	4	6	5	4	6	7	6	8	5	7	6	7	9	0.669	0.6139	0.000744	0.000046	0.749743
m.8233	1215	28	36	32	35	30	29	39	27	45	36	44	36	33	41	39	48	3.035	3.6111	0.000000	0.000000	0.588697
m.8241	512	2	3	1	1	1	2	3	1	2	2	2	1	1	2	2	2	-0.156	-0.1576	0.701485	0.110705	0.963748
m.8246	632	2	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	-0.430	-0.3866	0.971790	0.290471	0.992611
m.8265	286	0	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	-0.653	-0.5751	0.998977	0.436476	0.991975
m.834	558	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	-0.652	-0.5633	0.999540	0.428813	0.992239
m.8342	908	33	39	37	38	34	35	31	30	40	37	40	39	38	39	37	37	3.023	3.8590	0.000000	0.000000	0.587546
m.8376	1390	1	3	3	5	2	3	2	6	5	7	2	4	8	4	5	5	0.705	0.5792	0.001214	0.000076	0.757104
m.842	246	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.509	-0.4556	0.993664	0.348730	0.993816
m.8454	243	1	0	0	0	1	1	0	0	1	0	2	1	0	0	0	2	-0.370	-0.3702	0.963469	0.276279	0.991914
m.849	171	3	6	4	5	5	4	5	5	4	4	4	4	4	4	5	3	0.771	0.7275	0.000134	0.000008	0.727338
m.8493	227	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	-0.566	-0.4984	0.999020	0.382562	0.993500
m.8509	223	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.549	-0.5182	0.999952	0.397374	0.993178
m.853	520	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	-0.466	-0.4474	0.992015	0.342004	0.993798
m.8553	598	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.560	-0.4656	0.995363	0.356835	0.993799
m.8574	338	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	-0.486	-0.4161	0.983520	0.315773	0.993440
m.858	537	2	3	3	4	3	3	3	3	4	3	1	3	3	2	5	2	0.210	0.2106	0.081167	0.006455	0.854087
m.859	193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.793	-0.6772	0.990820	0.492591	0.990494
m.8594	352	7	5	3	5	7	5	6	2	3	2	3	3	3	3	2	2	0.016	0.0163	0.338370	0.035311	0.916162
m.860	473	5	7	7	8	7	6	9	6	5	10	6	3	9	6	11	5	0.513	0.4612	0.005695	0.000376	0.784207
m.8609	175	1	3	7	4	2	1	5	6	4	1	0	3	1	4	1	0	-0.144	-0.1439	0.674616	0.102510	0.960664
m.8646	552	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	-0.742	-0.6600	0.992314	0.484411	0.990567
m.8649	585	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.842	-0.7812	0.984942	0.532010	0.992523
m.865	271	7	13	9	12	7	5	10	8	11	8	11	9	10	11	9	9	1.515	1.8553	0.000000	0.000000	0.615704
m.8669	206	2	1	1	2	3	2	1	1	0	1	0	0	2	0	2	0	-0.438	-0.4309	0.987987	0.328276	0.993671
m.8693	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.692	-0.6348	0.994541	0.471505	0.990835
m.8696	278	1	1	1	4	2	3	3	2	2	3	2	2	2	3	3	2	0.303	0.2682	0.047579	0.003583	0.836526
m.8703	160	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.422	-0.3748	0.965937	0.280264	0.992128
m.8709	507	3	7	3	6	4	4	7	2	5	6	6	6	6	7	7	6	0.653	0.6050	0.000845	0.000053	0.751607
m.873	140	2	4	3	5	2	2	4	2	4	2	2	3	2	3	2	2	0.308	0.3021	0.033998	0.002489	0.826581
m.8730	570	2	2	1	1	2	3	2	2	1	3	2	1	3	1	1	2	-0.036	-0.0375	0.448574	0.052259	0.932509
m.8735	575	1	0	0	1	1	0	0	1	2	0	2	0	0	2	1	0	-0.399	-0.3190	0.927899	0.232125	0.988504
m.8740	1003	0	1	1	1	2	0	0	2	0	1	2	1	0	1	1	0	-0.608	-0.4832	0.997668	0.370813	0.993681
m.8779	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.686	-0.6785	0.990718	0.493189	0.990493
m.8796	376	6	5	5	7	3	3	3	4	4	5	7	5	7	4	8	5	0.933	0.8504	0.000018	0.000001	0.705774
m.8799	389	2	9	6	7	2	3	9	2	9	5	6	9	2	9	5	4	1.284	0.9853	0.000002	0.000000	0.685173
m.8844	218	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	-0.752	-0.6511	0.993107	0.479979	0.990641
m.8870	312	8	12	9	10	7	11	13	10	12	12	9	11	13	10	10	8	1.746	1.8216	0.000000	0.000000	0.616954
m.8872	406	9	12	9	13	10	10	10	12	14	10	15	12	9	16	12	14	0.942	0.9256	0.000005	0.000000	0.693896
m.8875	267	4	1	4	3	3	4	3	1	3	6	4	3	7	3	6	4	0.633	0.5392	0.002093	0.000133	0.765919
m.8877	241	6	5	7	6	4	5	6	4	7	4	6	6	4	6	4	7	1.421	1.2539	0.000000	0.000000	0.653170
m.8880	300	2	1	2	0	3	3	1	2	1	0	1	3	0	1	0	1	-0.578	-0.5190	0.999977	0.397960	0.993164
m.8882	347	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.840	-0.7407	0.986311	0.518598	0.991191
m.8885	757	4	7	5	4	5	3	10	3	8	5	7	6	7	9	7	6	1.325	1.0577	0.000000	0.000000	0.675414
m.8900	399	13	19	16	20	15	13	21	13	16	14	15	15	15	16	14	14	2.411	2.0264	0.000000	0.000000	0.610140
m.8901	709	2	0	2	1	1	2	2	1	1	2	1	1	4	2	3	1	-0.147	-0.1419	0.670627	0.101346	0.960203
m.8903	180	12	12	13	13	13	12	14	15	13	13	10	13	12	14	15	13	1.539	1.5893	0.000000	0.000000	0.627612
m.8908	660	1	4	3	2	1	0	2	1	2	3	2	3	1	1	2	2	-0.229	-0.2020	0.781379	0.139879	0.972730
m.8913	420	4	3	3	1	2	4	4	3	2	3	1	2	1	3	4	1	-0.085	-0.0774	0.534754	0.068355	0.943845
m.8914	480	0	5	3	4	3	0	5	4	5	2	2	4	3	5	3	5	0.517	0.4098	0.010531	0.000715	0.797122
m.8917	676	24	34	34	33	21	25	35	34	39	35	35	38	39	36	34	31	2.410	3.8569	0.000000	0.000000	0.587554
m.892	692	0	4	2	5	2	1	3	1	0	6	3	2	3	2	7	4	0.426	0.4486	0.006643	0.000441	0.787307
m.8924	116	0	1	2	1	1	0	2	1	1	1	1	1	1	1	1	2	-0.629	-0.5899	0.998087	0.445746	0.991651
m.8927	151	1	1	2	0	2	0	0	3	0	1	2	0	0	0	0	2	-0.210	-0.1894	0.759931	0.131207	0.970342
m.8928	359	3	5	6	7	3	3	7	6	4	4	6	6	5	5	5	7	1.033	0.9558	0.000003	0.000000	0.689406
m.8932	510	6	7	8	8	6	7	9	8	9	7	7	8	8	8	9	6	0.837	0.8305	0.000025	0.000001	0.709084
m.8936	197	2	1	3	2	1	1	2	0	3	1	3	4	2	2	2	3	0.174	0.1585	0.126239	0.010632	0.870552
m.8939	146	3	4	4	4	3	1	2	2	4	3	3	3	2	4	2	3	0.184	0.1732	0.111907	0.009266	0.865863
m.8941	216	3	6	9	7	4	4	6	8	7	7	6	7	4	6	9	3	1.198	1.0570	0.000000	0.000000	0.675505
m.8943	224	2	2	1	1	2	1	1	0	1	1	2	0	0	0	0	1	-0.546	-0.5208	1.000000	0.399276	0.993130
m.8947	2092	3	4	4	4	4	4	4	5	4	9	5	3	9	6	8	2	1.035	1.0001	0.000001	0.000000	0.683105
m.8953	221	2	2	2	4	2	3	3	1	4	3	4	5	2	5	3	3	0.560	0.5118	0.003003	0.000193	0.772172
m.8957	494	1	2	2	1	1	1	2	0	2	3	2	3	1	2	3	3	0.283	0.2527	0.055187	0.004214	0.841173
m.8978	174	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.653	-0.6134	0.996344	0.459672	0.991182
m.898	376	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	-0.755	-0.7774	0.985004	0.530849	0.992368
m.8982	213	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	-0.734	-0.7212	0.987443	0.511288	0.990801
m.8984	345	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	-0.581	-0.5344	1.000000	0.409048	0.992866
m.899	700	1	1	1	1	2	0	1	1	0	1	2	1	1	0	1	1	-0.605	-0.5543	0.999861	0.422807	0.992440
m.8991	306	5	3	7	4	5	5	6	12	4	6	4	3	5	3	5	7	0.719	0.6832	0.000267	0.000016	0.735780
m.8997	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.797	-0.7200	0.987528	0.510819	0.990783
m.900	248	19	28	27	33	18	19	28	28	32	24	28	27	25	31	26	30	2.666	2.6390	0.000000	0.000000	0.597452
m.9006	624	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	-0.822	-0.7750	0.985057	0.530105	0.992274
m.9013	389	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	0.095	0.0979	0.200212	0.018254	0.890088
m.9015	170	5	8	7	7	6	6	7	6	4	6	5	5	6	5	5	5	1.167	1.1986	0.000000	0.000000	0.658854
m.9021	106	2	1	1	1	2	1	1	1	0	2	1	1	2	1	2	1	-0.685	-0.6405	0.994058	0.474521	0.990759
m.9022	1133	17	20	29	21	20	22	21	26	28	25	29	27	21	31	23	27	2.520	2.6536	0.000000	0.000000	0.597248
m.9023	1893	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	-0.562	-0.4965	0.998871	0.381111	0.993526
m.9026	230	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	-0.614	-0.5407	1.000000	0.413474	0.992736
m.9034	345	1	3	1	3	1	1	3	0	1	2	0	1	2	3	2	0	-0.289	-0.2839	0.893992	0.202681	0.984982
m.904	870	2	3	1	2	1	2	3	0	4	2	3	4	1	2	2	3	0.254	0.2169	0.076738	0.006064	0.852129
m.9045	703	1	2	1	2	0	0	1	1	1	1	0	1	0	0	1	0	-0.619	-0.5144	0.999845	0.394577	0.993247
m.9051	213	5	4	3	2	4	4	4	3	6	5	6	5	6	5	5	7	0.862	0.9021	0.000007	0.000000	0.697501
m.9052	1364	4	4	10	1	4	3	1	9	8	4	20	12	2	9	4	13	1.254	1.2602	0.000000	0.000000	0.652551
m.9058	352	7	14	15	12	12	9	9	12	11	11	16	11	14	12	12	11	1.903	2.1050	0.000000	0.000000	0.607946
m.9062	253	1	0	3	0	1	1	0	1	0	0	1	0	1	0	0	1	-0.609	-0.5424	1.000000	0.414657	0.992700
m.9072	179	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	-0.653	-0.6533	0.992925	0.481087	0.990621
m.9073	508	4	8	6	8	4	4	5	6	8	9	6	8	8	8	8	4	1.031	0.8304	0.000025	0.000001	0.709101
m.9078	300	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	-0.734	-0.6629	0.992077	0.485825	0.990548
m.9086	773	8	7	9	5	9	7	6	10	7	8	8	6	7	5	8	10	1.364	1.3445	0.000000	0.000000	0.644795
m.9089	726	3	2	1	0	3	5	3	2	1	2	3	1	3	2	2	2	0.085	0.0803	0.226372	0.021186	0.895774
m.9097	494	2	0	1	1	2	1	1	1	3	2	6	3	2	4	1	2	0.146	0.1502	0.134930	0.011478	0.873212
m.9103	276	0	2	0	1	0	0	1	0	1	1	1	2	2	1	2	1	-0.355	-0.3566	0.955503	0.264493	0.991197
m.9104	238	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	-0.761	-0.6600	0.992314	0.484411	0.990567
m.9109	151	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	1	-0.096	-0.0924	0.567174	0.075245	0.947886
m.911	192	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	-0.464	-0.4485	0.992237	0.342910	0.993802
m.9110	140	4	7	7	6	1	2	6	4	6	6	6	9	6	4	7	5	1.131	1.0672	0.000000	0.000000	0.674199
m.9113	661	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	-0.542	-0.4749	0.996695	0.364268	0.993750
m.9119	158	6	9	10	11	5	5	11	11	12	8	10	11	9	12	8	10	1.647	1.6023	0.000000	0.000000	0.626896
m.912	124	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-0.621	-0.5666	0.999396	0.430980	0.992165
m.9122	382	4	1	3	3	3	2	2	2	2	3	2	1	2	2	4	1	0.347	0.3171	0.029153	0.002109	0.822281
m.9133	155	1	8	5	4	2	2	5	4	5	6	4	4	4	3	7	4	0.599	0.6134	0.000749	0.000047	0.749847
m.9135	505	3	4	2	6	4	5	4	2	5	6	3	5	5	4	4	2	0.510	0.4713	0.005026	0.000330	0.781752
m.9137	549	3	2	4	1	3	3	2	2	4	2	6	4	1	4	4	6	0.397	0.4358	0.007751	0.000518	0.790499
m.9144	101	7	10	11	9	5	6	10	11	13	11	16	12	10	10	8	11	1.833	1.4112	0.000000	0.000000	0.639354
m.9151	279	3	3	5	4	2	4	3	1	3	3	4	3	3	3	3	2	0.363	0.3441	0.021934	0.001555	0.814701
m.9152	194	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.840	-0.7762	0.985029	0.530478	0.992321
m.9155	254	1	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	-0.580	-0.4770	0.996972	0.365933	0.993735
m.9167	564	4	4	4	3	3	1	6	4	4	4	5	2	5	3	2	2	0.352	0.3522	0.020100	0.001417	0.812467
m.9176	257	4	5	3	4	4	4	3	5	1	2	2	2	3	4	3	3	0.122	0.1104	0.182921	0.016386	0.886045
m.9178	193	0	1	0	0	0	1	1	0	1	2	0	1	2	0	1	0	-0.454	-0.4062	0.980015	0.307329	0.993220
m.918	345	15	12	14	12	13	14	12	10	13	13	15	14	14	14	14	10	1.550	1.4987	0.000000	0.000000	0.633106
m.9181	139	1	2	2	2	1	1	2	2	1	3	4	1	3	1	3	4	0.290	0.2778	0.043329	0.003236	0.833678
m.9188	352	1	1	2	1	1	2	1	2	2	1	2	1	2	2	2	1	-0.248	-0.2247	0.817324	0.156236	0.976696
m.9193	136	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	-0.893	-0.7830	0.984928	0.532554	0.992598
m.9195	251	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	-0.541	-0.5095	0.999641	0.390937	0.993330
m.9199	682	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-0.632	-0.5647	0.999465	0.429734	0.992207
m.9200	158	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	-0.722	-0.5828	0.998523	0.441347	0.991804
m.9202	127	1	2	2	2	1	3	2	2	1	2	1	2	1	1	1	1	-0.574	-0.5032	0.999325	0.386206	0.993430
m.9222	392	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-0.694	-0.6483	0.993362	0.478556	0.990670
m.9224	322	0	2	3	3	1	0	4	4	2	3	1	3	2	4	3	2	-0.015	-0.0146	0.400372	0.044413	0.925676
m.9226	462	12	19	19	25	15	12	24	21	18	19	20	21	23	18	22	14	1.773	2.0935	0.000000	0.000000	0.608255
m.923	391	2	0	1	1	3	1	0	1	0	3	2	0	2	2	2	1	-0.196	-0.1905	0.761838	0.131952	0.970556
m.924	786	6	4	5	2	5	4	3	5	4	4	12	2	5	2	3	10	0.805	0.6635	0.000359	0.000022	0.739653
m.9242	256	3	3	4	3	3	2	3	2	4	3	3	4	3	4	2	3	0.152	0.1427	0.143167	0.012292	0.875622
m.925	826	14	27	17	28	14	12	23	19	19	18	19	17	18	17	20	20	2.130	2.9889	0.000000	0.000000	0.593426
m.9253	509	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.611	-0.5298	1.000000	0.405775	0.992958
m.9267	132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.721	-0.6005	0.997339	0.452148	0.991430
m.9269	593	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	1	-0.461	-0.4485	0.992237	0.342910	0.993802
m.9279	376	3	3	2	1	3	3	2	2	2	0	0	1	0	2	2	1	-0.421	-0.4298	0.987695	0.327352	0.993657
m.9284	447	3	4	5	4	5	4	3	8	8	5	10	5	4	6	5	5	0.804	0.7701	0.000068	0.000004	0.719559
m.9290	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-0.742	-0.7042	0.988645	0.504435	0.990592
m.9295	226	3	3	3	3	1	1	3	2	4	4	3	2	3	4	3	2	0.019	0.0174	0.336244	0.035016	0.915818
