Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
symbB1.EST_k37c20_10192|m.23590	575	10	17	15	15	10	8	17	12	15	13	11	14	14	17	12	10	1.365	1.1666	0	0	0.704261
symbB1.EST_k37c20_10199|m.23603	313	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.725	-0.6632	1	0.531854	1
symbB1.EST_k37c20_10323|m.23911	157	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.488	-0.4275	0.995623	0.365716	0.999811
symbB1.EST_k37c20_10343|m.23945	1008	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	-1.141	-0.9757	0.999988	0.620318	1
symbB1.EST_k37c20_1036|m.2331	146	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	0.093	0.0798	0.259153	0.027133	0.921556
symbB1.EST_k37c20_10391|m.24050	453	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	-0.647	-0.5873	0.99985	0.488871	0.999993
symbB1.EST_k37c20_10425|m.24129	905	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	-0.749	-0.6933	1	0.546126	1
symbB1.EST_k37c20_10467|m.24205	242	2	2	2	2	3	3	2	1	2	3	2	2	3	3	3	3	0.216	0.1725	0.131691	0.012363	0.894217
symbB1.EST_k37c20_10470|m.24210	575	3	8	7	6	5	6	8	8	8	12	8	10	11	11	12	5	1.33	1.3057	0	0	0.692014
symbB1.EST_k37c20_10559|m.24436	112	2	2	1	3	1	3	3	2	1	2	1	2	2	1	2	1	-0.121	-0.1069	0.652797	0.098955	0.96962
symbB1.EST_k37c20_10757|m.24896	192	0	1	1	0	0	0	1	0	1	0	0	1	0	2	0	0	-0.554	-0.5149	1	0.438237	0.999987
symbB1.EST_k37c20_10761|m.24906	1399	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	-0.863	-0.8035	1	0.586409	1
symbB1.EST_k37c20_10931|m.25343	629	0	0	1	0	0	0	1	0	0	1	1	0	2	0	1	0	-0.509	-0.4566	0.998728	0.391044	0.999959
symbB1.EST_k37c20_10940|m.25370	258	0	0	1	2	0	1	0	0	0	2	0	0	1	1	0	0	-0.784	-0.7106	1	0.553654	1
symbB1.EST_k37c20_10952|m.25393	404	3	7	6	8	3	2	10	6	7	7	1	6	9	6	8	1	0.895	1.044	0.000001	0	0.717506
symbB1.EST_k37c20_10986|m.25440	907	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	-0.38	-0.382	0.985643	0.324454	0.999154
symbB1.EST_k37c20_11005|m.25482	479	0	2	1	1	1	0	1	2	1	3	0	1	2	1	2	0	-0.25	-0.2011	0.829597	0.16351	0.985889
symbB1.EST_k37c20_11023|m.25500	171	1	2	0	2	0	1	0	0	0	3	1	0	2	0	2	0	-0.155	-0.1383	0.717958	0.118324	0.975782
symbB1.EST_k37c20_11093|m.25600	539	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.747	-0.5745	0.999876	0.480604	0.999988
symbB1.EST_k37c20_11120|m.25660	115	0	0	0	0	1	0	2	1	1	0	0	0	1	0	0	0	-0.808	-0.7022	1	0.550059	1
symbB1.EST_k37c20_1113|m.2530	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.687	-0.5545	1	0.467091	0.999985
symbB1.EST_k37c20_11157|m.25744	424	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	0	-0.677	-0.5997	0.999912	0.496598	0.999999
symbB1.EST_k37c20_11167|m.25766	809	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-0.647	-0.607	0.999991	0.501017	1
symbB1.EST_k37c20_1118|m.2546	515	0	2	1	2	0	0	1	1	0	1	1	0	1	0	1	0	-0.597	-0.4782	0.999882	0.409134	0.999987
symbB1.EST_k37c20_11223|m.25887	300	2	3	2	3	3	3	2	2	2	3	0	2	2	2	2	1	-0.464	-0.4139	0.993392	0.35356	0.99968
symbB1.EST_k37c20_11225|m.25889	304	2	2	2	2	2	2	3	2	2	2	0	2	2	2	2	1	0.208	0.1809	0.123087	0.011459	0.891738
symbB1.EST_k37c20_11228|m.25893	552	3	2	4	4	4	4	3	3	3	3	4	4	3	3	3	4	0.255	0.2465	0.070304	0.00617	0.872667
symbB1.EST_k37c20_11294|m.26043	197	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	-0.865	-0.7572	1	0.571625	1
symbB1.EST_k37c20_11310|m.26082	319	0	0	0	1	0	0	2	0	1	1	2	2	1	0	0	0	-0.498	-0.4362	0.996772	0.373392	0.999872
symbB1.EST_k37c20_11455|m.26411	1474	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.57	-0.4712	0.999598	0.403344	0.999983
symbB1.EST_k37c20_11647|m.26881	1309	1	2	2	2	2	2	2	2	0	1	0	0	2	1	1	1	-0.462	-0.4148	0.993559	0.35437	0.99969
symbB1.EST_k37c20_1169|m.2671	307	6	9	8	9	7	6	8	7	7	8	5	7	9	7	8	6	0.903	1.1042	0	0	0.710691
symbB1.EST_k37c20_11748|m.27081	218	2	0	2	1	1	0	2	2	0	2	2	0	2	1	2	0	-0.279	-0.2563	0.902396	0.209327	0.992263
symbB1.EST_k37c20_1205|m.2729	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.534	-0.4765	0.999821	0.407734	0.999987
symbB1.EST_k37c20_1214|m.2760	628	1	2	2	2	1	1	0	0	1	3	1	1	2	2	3	0	-0.21	-0.199	0.82634	0.16187	0.9856
symbB1.EST_k37c20_12183|m.28077	1063	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.594	-0.5014	1	0.427785	0.999987
symbB1.EST_k37c20_12382|m.28477	637	1	1	2	1	0	2	1	1	0	1	0	0	1	0	2	0	-0.872	-0.8494	1	0.598386	1
symbB1.EST_k37c20_12505|m.28763	643	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	-0.912	-0.7088	1	0.552893	1
symbB1.EST_k37c20_12510|m.28784	721	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-1.015	-0.9408	1	0.615631	1
symbB1.EST_k37c20_12680|m.29198	525	4	3	2	3	3	3	4	2	2	3	1	2	3	3	1	1	-0.366	-0.3153	0.954011	0.262526	0.996652
symbB1.EST_k37c20_12707|m.29253	798	1	2	1	2	1	1	1	1	1	2	1	0	2	0	3	2	0.077	0.0707	0.274959	0.029161	0.924195
symbB1.EST_k37c20_12744|m.29335	1525	0	0	2	1	0	0	1	0	1	0	0	1	1	0	1	0	-0.695	-0.6321	1	0.515479	1
symbB1.EST_k37c20_12800|m.29466	454	1	2	3	2	1	2	2	1	2	3	1	1	3	2	3	0	0.266	0.258	0.063368	0.005509	0.869396
symbB1.EST_k37c20_12825|m.29527	152	1	2	1	2	1	0	2	1	0	1	0	0	2	1	1	0	-0.539	-0.4791	0.999913	0.409873	0.999988
symbB1.EST_k37c20_12867|m.29616	484	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.567	-0.4582	0.998838	0.392407	0.999963
symbB1.EST_k37c20_12955|m.29796	346	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	-0.72	-0.6548	1	0.527597	1
symbB1.EST_k37c20_1299|m.3029	408	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.793	-0.682	1	0.540945	1
symbB1.EST_k37c20_13154|m.30282	1331	0	1	0	0	0	0	1	0	2	0	1	2	0	2	0	1	-0.521	-0.4374	0.996912	0.374444	0.999879
symbB1.EST_k37c20_13261|m.30515	293	1	1	2	1	1	1	1	1	0	0	0	1	1	1	0	0	-0.708	-0.6615	1	0.531002	1
symbB1.EST_k37c20_1341|m.3121	1178	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.81	-0.6608	1	0.53065	1
symbB1.EST_k37c20_13415|m.30843	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.674	-0.6937	1	0.546305	1
symbB1.EST_k37c20_13424|m.30860	415	2	3	2	2	2	2	4	1	1	2	1	1	2	3	1	1	-0.264	-0.2345	0.876597	0.190656	0.990022
symbB1.EST_k37c20_1348|m.3129	292	0	1	1	1	1	0	1	1	1	1	1	1	1	1	3	1	-0.708	-0.6142	1	0.505281	1
symbB1.EST_k37c20_1354|m.3133	977	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.634	-0.5509	1	0.464582	0.999985
symbB1.EST_k37c20_13582|m.31194	623	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.718	-0.6023	0.999941	0.498183	0.999999
symbB1.EST_k37c20_1360|m.3153	108	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	0.208	0.1946	0.110015	0.010109	0.887709
symbB1.EST_k37c20_13656|m.31352	408	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	-0.449	-0.4165	0.993861	0.355897	0.999708
symbB1.EST_k37c20_13730|m.31514	220	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	-0.474	-0.4363	0.996783	0.37348	0.999873
symbB1.EST_k37c20_13783|m.31626	324	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	-0.807	-0.713	1	0.554661	1
symbB1.EST_k37c20_13911|m.31899	259	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	-0.738	-0.6492	1	0.524692	1
symbB1.EST_k37c20_13945|m.31959	330	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	-0.699	-0.6144	1	0.505398	1
symbB1.EST_k37c20_13959|m.31994	111	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	0	-0.265	-0.2385	0.881615	0.19403	0.99046
symbB1.EST_k37c20_13986|m.32038	619	1	2	1	1	1	1	1	0	1	2	0	1	2	0	2	2	-0.746	-0.686	1	0.542803	1
symbB1.EST_k37c20_14167|m.32423	521	2	0	1	0	2	2	1	0	1	0	0	0	1	0	0	0	-0.617	-0.5419	1	0.458209	0.999986
symbB1.EST_k37c20_14185|m.32452	344	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.406	-0.3406	0.968893	0.286007	0.997866
symbB1.EST_k37c20_14266|m.32618	690	2	1	2	0	1	1	0	0	1	2	1	1	1	0	0	1	-0.579	-0.5196	1	0.441804	0.999987
symbB1.EST_k37c20_14283|m.32649	470	0	3	1	1	0	0	0	1	2	1	2	1	1	1	1	1	-0.502	-0.4241	0.99512	0.362694	0.999783
symbB1.EST_k37c20_14321|m.32751	838	2	1	2	0	2	2	1	1	2	1	1	2	2	0	2	1	-0.402	-0.3727	0.982607	0.315856	0.998931
symbB1.EST_k37c20_14405|m.32968	751	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	-0.504	-0.4522	0.99838	0.387281	0.999946
symbB1.EST_k37c20_1455|m.3360	395	3	1	2	3	2	4	0	1	0	3	2	0	2	0	3	0	-0.306	-0.2961	0.93997	0.244892	0.995477
symbB1.EST_k37c20_14621|m.33427	809	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	-0.861	-0.7195	1	0.557342	1
symbB1.EST_k37c20_14652|m.33495	154	2	2	2	2	0	0	2	2	1	0	1	2	2	2	2	1	-0.468	-0.381	0.985334	0.323531	0.999131
symbB1.EST_k37c20_14787|m.33780	377	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	-0.542	-0.4863	1	0.415742	0.999988
symbB1.EST_k37c20_14835|m.33924	439	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	-0.827	-0.7008	1	0.549449	1
symbB1.EST_k37c20_14891|m.34047	726	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	-0.597	-0.6014	0.999924	0.497635	0.999999
symbB1.EST_k37c20_149|m.340	412	4	8	6	8	6	6	8	7	6	5	5	7	5	7	4	5	1.11	0.9795	0.000004	0	0.725514
symbB1.EST_k37c20_14930|m.34125	439	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.77	-0.6711	1	0.535747	1
symbB1.EST_k37c20_14953|m.34180	626	1	1	1	0	0	0	0	1	1	1	2	0	1	0	0	2	-0.597	-0.5509	1	0.464582	0.999985
symbB1.EST_k37c20_151|m.344	204	0	1	0	0	1	0	1	3	1	1	1	1	1	1	1	1	-0.804	-0.7282	1	0.560828	1
symbB1.EST_k37c20_15139|m.34544	583	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	-0.821	-0.7082	1	0.552638	1
symbB1.EST_k37c20_1514|m.3501	420	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	-0.866	-0.7651	1	0.574355	1
symbB1.EST_k37c20_15155|m.34581	1462	0	1	1	0	0	0	0	2	3	0	0	2	0	2	0	1	-0.092	-0.082	0.598226	0.085188	0.964247
symbB1.EST_k37c20_15297|m.34885	500	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	-0.593	-0.532	1	0.451033	0.999986
symbB1.EST_k37c20_15322|m.34940	452	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.555	-0.395	0.989266	0.3364	0.999409
symbB1.EST_k37c20_15400|m.35107	584	1	0	0	1	0	1	1	0	2	1	0	1	0	1	0	0	-0.682	-0.6676	1	0.534035	1
symbB1.EST_k37c20_15413|m.35140	461	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	-0.708	-0.6049	0.999972	0.499755	1
symbB1.EST_k37c20_15530|m.35382	544	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	-0.49	-0.4106	0.992761	0.350584	0.99964
symbB1.EST_k37c20_15621|m.35601	471	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	-0.539	-0.4992	1	0.426053	0.999987
symbB1.EST_k37c20_1567|m.3635	725	10	16	12	14	8	10	12	10	13	14	9	13	13	13	13	6	1.738	1.7997	0	0	0.665018
symbB1.EST_k37c20_15781|m.35924	350	4	5	3	3	5	9	7	5	4	7	6	3	4	3	5	5	0.467	0.4906	0.005483	0.000406	0.810397
symbB1.EST_k37c20_15870|m.36107	366	2	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	-0.792	-0.7054	1	0.551442	1
symbB1.EST_k37c20_15906|m.36194	215	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	-0.951	-0.7973	1	0.584595	1
symbB1.EST_k37c20_16051|m.36532	521	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	-0.625	-0.5431	1	0.459067	0.999986
symbB1.EST_k37c20_16090|m.36633	157	2	3	2	4	1	3	4	2	1	3	1	3	3	3	2	1	0.002	0.0022	0.41028	0.048719	0.943377
symbB1.EST_k37c20_16158|m.36767	206	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	-0.778	-0.6393	1	0.519421	1
symbB1.EST_k37c20_16164|m.36780	542	0	1	2	1	0	0	0	1	0	1	1	0	2	1	1	2	-0.393	-0.3416	0.969402	0.286938	0.997907
symbB1.EST_k37c20_16258|m.37038	577	1	1	2	2	2	1	1	1	1	2	1	1	0	1	3	1	-0.367	-0.2997	0.942795	0.248181	0.995715
symbB1.EST_k37c20_16321|m.37177	1322	0	0	0	0	0	0	0	0	2	2	0	2	2	2	1	0	-0.168	-0.1711	0.779819	0.140897	0.981439
symbB1.EST_k37c20_16332|m.37207	386	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	-1.07	-1.0276	0.99999	0.625759	1
symbB1.EST_k37c20_16474|m.37535	172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1.04	-0.8879	0.999997	0.606623	1
symbB1.EST_k37c20_16504|m.37609	270	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.791	-0.6986	1	0.548483	1
symbB1.EST_k37c20_16542|m.37703	876	4	6	4	8	4	4	7	4	3	4	4	5	4	3	4	4	0.646	0.6545	0.000646	0.000045	0.777042
symbB1.EST_k37c20_1657|m.3947	460	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	-0.733	-0.6327	1	0.515811	1
symbB1.EST_k37c20_16682|m.38041	281	3	3	2	2	3	3	3	2	3	3	2	2	3	3	3	2	0.172	0.1571	0.148676	0.014179	0.898771
symbB1.EST_k37c20_16854|m.38387	163	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	-0.753	-0.6798	1	0.539912	1
symbB1.EST_k37c20_169|m.386	471	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	-0.737	-0.6202	1	0.508763	1
symbB1.EST_k37c20_16905|m.38502	137	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	-0.662	-0.6158	1	0.506216	1
symbB1.EST_k37c20_17078|m.38932	466	2	1	1	0	2	1	1	1	1	1	2	1	1	1	1	1	-0.609	-0.4889	1	0.417841	0.999988
symbB1.EST_k37c20_17098|m.38976	241	0	3	1	1	0	1	2	0	2	3	0	3	2	3	3	0	-0.254	-0.2217	0.859654	0.180028	0.988539
symbB1.EST_k37c20_1715|m.4076	615	0	1	0	1	0	0	1	0	1	1	2	0	1	1	1	0	-0.725	-0.6373	1	0.518335	1
symbB1.EST_k37c20_17391|m.39622	1153	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	-0.854	-0.7023	1	0.550102	1
symbB1.EST_k37c20_174|m.400	627	2	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	-0.307	-0.2431	0.887233	0.197941	0.990948
symbB1.EST_k37c20_17466|m.39786	676	1	0	0	0	1	2	0	0	0	2	0	0	1	0	1	0	-0.529	-0.4852	1	0.41485	0.999988
symbB1.EST_k37c20_17555|m.39978	144	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.739	-0.6988	1	0.548571	1
symbB1.EST_k37c20_1763|m.4228	127	2	2	3	3	2	1	1	2	3	2	3	2	2	3	3	2	0.08	0.0778	0.262578	0.027569	0.922137
symbB1.EST_k37c20_179|m.408	173	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	-0.751	-0.6173	1	0.507088	1
symbB1.EST_k37c20_18007|m.40947	262	2	1	3	1	2	2	3	5	3	5	1	3	3	2	5	3	0.254	0.2183	0.090059	0.008098	0.88079
symbB1.EST_k37c20_18009|m.40951	756	2	4	4	4	3	5	2	2	3	3	2	2	3	3	5	2	0.321	0.3069	0.040011	0.003347	0.85581
symbB1.EST_k37c20_1807|m.4315	605	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-0.64	-0.5631	0.999972	0.47299	0.999985
symbB1.EST_k37c20_18280|m.41505	322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.723	-0.6642	1	0.532353	1
symbB1.EST_k37c20_18314|m.41586	554	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	-0.566	-0.4644	0.999238	0.397652	0.999975
symbB1.EST_k37c20_18328|m.41616	239	12	12	15	15	11	12	14	12	15	15	11	15	14	14	15	11	1.905	1.6593	0	0	0.670772
symbB1.EST_k37c20_18355|m.41682	107	0	2	2	2	0	0	0	1	1	1	0	1	1	0	0	0	-0.325	-0.2858	0.931379	0.235539	0.99475
symbB1.EST_k37c20_184|m.421	116	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	-0.846	-0.8086	1	0.587865	1
symbB1.EST_k37c20_1842|m.4423	1008	2	2	2	2	1	2	2	1	2	2	1	2	1	1	2	0	-0.239	-0.2162	0.851968	0.175544	0.987864
symbB1.EST_k37c20_18530|m.42044	585	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	-0.768	-0.7349	1	0.563433	1
symbB1.EST_k37c20_18539|m.42064	183	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	-0.693	-0.6165	1	0.506623	1
symbB1.EST_k37c20_18731|m.42470	511	9	12	12	11	7	7	8	11	9	10	6	9	9	9	11	5	0.804	0.7432	0.000176	0.000012	0.761179
symbB1.EST_k37c20_1884|m.4516	334	0	1	2	2	1	1	2	0	2	0	0	1	0	2	1	0	-0.337	-0.2723	0.91894	0.223426	0.993688
symbB1.EST_k37c20_18914|m.42831	363	1	2	2	3	2	3	3	1	3	2	1	1	2	2	1	1	-0.359	-0.3064	0.947813	0.254324	0.996136
symbB1.EST_k37c20_19065|m.43125	627	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.52	-0.4389	0.997088	0.375757	0.999888
symbB1.EST_k37c20_1911|m.4555	110	0	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0	-0.766	-0.618	1	0.507494	1
symbB1.EST_k37c20_1915|m.4556	2152	2	3	2	1	1	2	3	2	3	1	2	1	1	3	4	0	-0.058	-0.0521	0.530964	0.0705	0.957275
symbB1.EST_k37c20_19248|m.43512	409	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	-0.664	-0.5829	0.99984	0.486063	0.999991
symbB1.EST_k37c20_1935|m.4600	892	2	4	3	5	3	4	3	1	4	5	1	3	4	5	5	1	0.002	0.0019	0.410926	0.048823	0.943457
symbB1.EST_k37c20_19356|m.43738	263	0	2	0	1	1	1	0	1	0	0	0	1	1	0	0	0	-0.699	-0.5964	0.999885	0.494569	0.999997
symbB1.EST_k37c20_1952|m.4632	728	1	2	0	3	0	0	3	0	0	0	0	0	0	0	0	1	-0.837	-0.6871	1	0.543309	1
symbB1.EST_k37c20_19602|m.44199	473	1	1	2	1	1	1	0	0	0	1	0	0	1	0	1	0	-0.436	-0.4353	0.996665	0.372602	0.999867
symbB1.EST_k37c20_1961|m.4652	805	0	1	1	0	0	0	1	1	1	1	1	2	0	1	2	0	-0.579	-0.4899	1	0.418646	0.999988
symbB1.EST_k37c20_19619|m.44232	603	0	0	0	0	0	0	0	2	2	1	0	0	0	1	1	0	-0.525	-0.4797	0.999938	0.410365	0.999988
symbB1.EST_k37c20_1986|m.4706	513	4	6	7	8	5	5	9	6	6	7	4	8	9	7	9	4	1.17	0.97	0.000004	0	0.726757
symbB1.EST_k37c20_2000|m.4730	169	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	-1.055	-0.9858	0.999994	0.621511	1
symbB1.EST_k37c20_2023|m.4784	188	2	3	2	3	2	2	3	3	2	2	2	3	2	2	2	2	0.185	0.1635	0.141424	0.013398	0.896877
symbB1.EST_k37c20_20316|m.45753	1848	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	-0.778	-0.6594	1	0.529943	1
symbB1.EST_k37c20_2060|m.4873	147	5	6	6	6	6	5	7	4	4	5	5	4	6	5	5	3	0.826	0.8458	0.000035	0.000002	0.744497
symbB1.EST_k37c20_2060|m.4874	130	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0.064	0.0558	0.302046	0.03275	0.928481
symbB1.EST_k37c20_20647|m.46349	540	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.704	-0.5695	0.999917	0.477293	0.999986
symbB1.EST_k37c20_2071|m.4896	126	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	-0.649	-0.6255	1	0.511786	1
symbB1.EST_k37c20_20726|m.46522	157	0	0	0	3	0	1	1	2	1	1	0	2	1	1	3	1	-0.405	-0.4092	0.992485	0.349319	0.999623
symbB1.EST_k37c20_20753|m.46572	685	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	-0.912	-0.8319	1	0.594112	1
symbB1.EST_k37c20_20769|m.46597	830	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	-0.704	-0.6379	1	0.518662	1
symbB1.EST_k37c20_2081|m.4909	358	2	2	0	1	3	2	1	1	1	1	0	0	3	0	0	0	-0.333	-0.2793	0.925561	0.229685	0.994254
symbB1.EST_k37c20_2084|m.4919	342	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	-0.629	-0.5858	0.999839	0.487918	0.999993
symbB1.EST_k37c20_21115|m.47298	616	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	0	-0.517	-0.4805	0.999965	0.41102	0.999988
symbB1.EST_k37c20_21161|m.47412	417	7	17	15	17	7	8	15	13	12	17	9	10	15	11	20	9	1.768	2.0582	0	0	0.656994
symbB1.EST_k37c20_21177|m.47452	227	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	-0.635	-0.5467	1	0.461626	0.999986
symbB1.EST_k37c20_21189|m.47472	515	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	-0.834	-0.7905	1	0.582547	1
symbB1.EST_k37c20_21372|m.47850	1223	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	-0.705	-0.5825	0.999846	0.485806	0.999991
symbB1.EST_k37c20_21405|m.47922	411	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	1	-0.541	-0.4682	0.99945	0.400841	0.99998
symbB1.EST_k37c20_21415|m.47938	834	1	1	1	0	0	1	2	2	1	1	1	2	0	1	2	1	-0.432	-0.3911	0.988254	0.332826	0.999339
symbB1.EST_k37c20_21482|m.48092	505	0	0	1	0	0	0	0	1	2	1	0	2	1	1	1	0	-0.567	-0.4688	0.99948	0.401343	0.999981
symbB1.EST_k37c20_2164|m.5076	4652	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	-0.702	-0.6161	1	0.506391	1
symbB1.EST_k37c20_21725|m.48588	165	0	0	1	1	1	0	2	1	0	0	0	0	0	1	1	1	-0.597	-0.5629	0.999972	0.472854	0.999985
symbB1.EST_k37c20_21930|m.49004	235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	-0.664	-0.5095	1	0.434093	0.999987
symbB1.EST_k37c20_21946|m.49032	657	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.581	-0.5354	1	0.453517	0.999986
symbB1.EST_k37c20_22308|m.49814	269	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	-0.693	-0.598	0.999885	0.495555	0.999998
symbB1.EST_k37c20_2245|m.5304	469	7	7	5	5	7	7	7	5	6	6	4	7	7	7	6	2	0.817	0.8749	0.000022	0.000001	0.740094
symbB1.EST_k37c20_22583|m.50327	1712	2	0	1	1	2	1	0	0	1	1	0	1	0	0	0	0	-0.634	-0.492	1	0.420331	0.999987
symbB1.EST_k37c20_22680|m.50518	283	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	-0.757	-0.7617	1	0.573191	1
symbB1.EST_k37c20_22727|m.50597	266	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	-0.837	-0.7122	1	0.554326	1
symbB1.EST_k37c20_22896|m.50938	501	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	-0.552	-0.5286	1	0.448529	0.999986
symbB1.EST_k37c20_23095|m.51368	457	0	1	0	0	1	1	0	2	0	1	0	0	1	0	0	0	-0.366	-0.314	0.953138	0.261325	0.99658
symbB1.EST_k37c20_23101|m.51379	247	0	0	1	1	1	0	1	0	1	1	0	2	1	1	1	0	-0.702	-0.6697	1	0.535065	1
symbB1.EST_k37c20_23391|m.51946	1512	3	1	2	2	2	2	1	3	2	2	2	2	2	2	1	1	0.2	0.1937	0.110838	0.010193	0.887973
symbB1.EST_k37c20_23403|m.51979	420	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-0.587	-0.5567	1	0.468613	0.999985
symbB1.EST_k37c20_23736|m.52591	596	1	2	2	1	0	0	1	1	0	1	0	0	2	0	2	0	-0.448	-0.3787	0.98461	0.321407	0.999079
symbB1.EST_k37c20_23774|m.52671	448	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	-0.675	-0.6145	1	0.505456	1
symbB1.EST_k37c20_23816|m.52753	332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.871	-0.7328	1	0.562624	1
