Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.7600	469	1	0	0	0	0	1	-0.373	-0.3696	1.000000	0.803971	0.733912
m.7626	466	3	2	1	2	1	1	0.163	0.1904	0.595792	0.202032	0.825039
m.7630	342	2	1	0	0	0	0	-0.529	-0.5095	1.000000	0.850514	0.640913
m.7637	482	2	2	1	1	1	1	-0.522	-0.4862	1.000000	0.844648	0.659822
m.7644	222	1	0	0	0	0	0	-0.371	-0.3684	1.000000	0.803434	0.734515
m.7647	1472	1	2	2	1	1	1	-0.761	-0.7846	0.821454	0.876877	0.332321
m.765	688	2	1	2	1	0	0	-0.835	-0.8552	0.698988	0.872452	0.250155
m.7660	262	1	1	1	0	0	0	-0.365	-0.3380	1.000000	0.788847	0.748874
m.7663	465	3	2	3	2	3	3	-0.255	-0.3315	1.000000	0.785472	0.751721
m.7667	285	9	7	8	6	7	6	-0.266	-0.5323	0.998667	0.855662	0.620973
m.7674	481	6	6	5	4	5	5	-0.182	-0.2957	1.000000	0.765120	0.766094
m.77	597	32	27	28	32	31	30	0.182	0.6813	0.020310	0.005352	0.781891
m.772	418	15	18	17	7	9	7	-0.744	-1.7257	0.000719	0.780639	0.000112
m.7741	384	57	53	61	48	42	47	-0.216	-1.0782	0.271845	0.842655	0.072805
m.7744	503	2	3	1	1	1	1	-0.520	-0.4839	1.000000	0.844035	0.661609
m.7751	288	6	5	6	3	2	2	-0.574	-0.8616	0.686681	0.871876	0.243175
m.7770	273	1	1	0	0	0	0	-0.486	-0.4684	1.000000	0.839727	0.673283
m.7798	205	1	1	0	0	1	0	-0.452	-0.4718	1.000000	0.840698	0.670776
m.7819	226	2	1	1	0	0	0	-0.467	-0.3983	1.000000	0.816016	0.718587
m.782	388	28	25	30	24	22	29	-0.158	-0.5630	0.994589	0.861687	0.591926
m.7823	187	0	1	0	0	0	0	-0.313	-0.2920	1.000000	0.762837	0.767460
m.7834	739	2	2	2	0	0	1	-0.723	-0.8759	0.658669	0.870500	0.227924
m.7836	367	1	2	1	0	0	1	-0.348	-0.3299	1.000000	0.784627	0.752410
m.7838	446	1	1	2	2	2	2	-0.089	-0.1091	1.000000	0.598255	0.813393
m.7866	258	2	0	2	1	0	1	-0.656	-0.6630	0.954678	0.874502	0.481906
m.787	428	18	16	19	14	15	14	-0.235	-0.6597	0.956859	0.874240	0.485839
m.7880	176	0	0	0	1	0	0	-0.530	-0.4983	1.000000	0.847773	0.650188
m.789	775	1	1	0	0	0	0	-0.395	-0.3685	1.000000	0.803479	0.734465
m.791	133	1	1	1	0	0	0	-0.349	-0.3226	1.000000	0.780697	0.755496
m.792	129	0	0	0	1	1	1	-0.421	-0.4370	1.000000	0.830019	0.695041
m.793	584	1	1	1	0	0	0	-0.361	-0.3470	1.000000	0.793367	0.744806
m.798	194	1	1	0	1	1	0	-0.411	-0.3867	0.999993	0.811330	0.724990
m.8003	356	2	2	3	1	1	2	-1.023	-1.1186	0.213673	0.836446	0.055176
m.8017	724	2	1	3	1	1	0	-0.932	-1.0561	0.307462	0.846066	0.084150
m.8023	472	1	2	0	0	1	0	-0.286	-0.2713	1.000000	0.749400	0.774718
m.8024	284	0	0	0	1	0	0	-0.448	-0.4388	1.000000	0.830613	0.693860
m.809	141	0	0	0	0	0	1	-0.403	-0.4396	1.000000	0.830876	0.693332
m.81	504	13	11	10	11	8	12	0.156	0.3603	0.239754	0.072695	0.809449
m.8103	997	1	0	0	0	1	0	-0.344	-0.3539	1.000000	0.796715	0.741584
m.8154	241	0	1	0	0	0	0	-0.355	-0.3667	1.000000	0.802668	0.735365
m.8180	154	1	1	1	1	1	1	-0.271	-0.2630	1.000000	0.743684	0.777452
m.8207	116	0	1	2	0	0	0	-0.788	-0.8058	0.787647	0.875944	0.306807
m.8222	467	25	23	26	16	15	16	-0.401	-1.2563	0.081683	0.816879	0.018998
m.8227	922	2	1	3	1	1	1	-0.969	-1.0129	0.384066	0.852655	0.110121
m.8231	396	1	1	0	0	1	0	-0.355	-0.3149	1.000000	0.776417	0.758653
m.8232	523	6	5	8	9	5	6	0.171	0.3490	0.257694	0.078412	0.810639
m.8233	1215	40	45	42	33	30	29	-0.200	-0.9004	0.609420	0.867871	0.202981
m.8241	512	2	1	2	2	1	1	-0.143	-0.1548	1.000000	0.649763	0.805240
m.8246	632	0	1	0	1	1	1	-0.483	-0.4484	1.000000	0.833703	0.687427
m.8265	286	0	1	0	0	0	0	-0.369	-0.3459	1.000000	0.792823	0.745311
m.8342	908	40	39	35	28	31	32	-0.207	-0.7579	0.859763	0.877517	0.365105
m.8376	1390	4	2	3	1	3	1	-0.974	-1.0923	0.250504	0.840479	0.066212
m.842	246	0	0	1	0	0	0	-0.424	-0.3930	1.000000	0.813905	0.721549
m.8454	243	0	1	1	0	0	0	-0.298	-0.2747	1.000000	0.751686	0.773570
m.849	171	4	4	4	5	6	5	0.264	0.4339	0.145497	0.043278	0.801760
m.8509	223	1	0	0	0	0	0	-0.249	-0.2391	1.000000	0.726120	0.784795
m.8574	338	2	1	0	1	0	0	-0.302	-0.3075	1.000000	0.772171	0.761592
m.858	537	4	3	3	2	2	1	-0.541	-0.7142	0.911458	0.877191	0.419377
m.8594	352	4	5	4	4	4	3	-0.003	-0.0044	0.952931	0.457778	0.825584
m.860	473	7	7	9	7	6	4	-0.214	-0.4421	1.000000	0.831690	0.691674
m.8609	175	3	4	2	0	0	0	-0.726	-0.6598	0.956794	0.874248	0.485720
m.8646	552	2	2	1	0	0	2	-0.211	-0.1984	1.000000	0.692183	0.795644
m.865	271	7	9	8	8	7	7	0.017	0.0339	0.909679	0.402951	0.827702
m.8669	206	0	0	1	1	2	0	-0.204	-0.1985	1.000000	0.692273	0.795619
m.8696	278	1	2	2	2	2	5	-0.092	-0.1158	1.000000	0.606257	0.812307
m.8703	160	1	0	0	2	0	0	0.022	0.0244	0.921807	0.416546	0.827290
m.8709	507	7	6	6	5	4	4	-0.084	-0.1403	1.000000	0.634204	0.808023
m.873	140	3	3	3	2	2	2	-0.450	-0.5340	0.998509	0.856023	0.619430
m.8730	570	3	3	3	2	2	2	-0.440	-0.5304	0.998834	0.855255	0.622688
m.8735	575	0	0	2	0	0	0	-0.787	-0.7286	0.895962	0.877493	0.401491
m.8763	270	0	0	0	1	0	0	-0.387	-0.3449	1.000000	0.792327	0.745769
m.8779	150	0	0	0	1	1	1	-0.403	-0.3838	0.999991	0.810120	0.726546
m.8796	376	7	8	5	6	6	5	0.263	0.4609	0.119790	0.035383	0.799055
m.8799	389	9	6	7	6	5	4	-0.048	-0.0873	1.000000	0.571178	0.816687
m.8870	312	11	9	10	10	12	10	0.134	0.2999	0.346762	0.107621	0.815700
m.8872	406	10	9	9	6	8	7	-0.334	-0.6121	0.981158	0.869254	0.540537
m.8875	267	7	6	7	3	3	2	-0.726	-1.1266	0.203247	0.835230	0.052128
m.8877	241	5	6	5	4	5	3	-0.165	-0.2643	1.000000	0.744592	0.777030
m.8880	300	7	7	7	0	0	0	-1.707	-2.0066	0.000011	0.772892	0.000002
m.8885	757	4	6	9	6	5	8	-0.316	-0.6323	0.972402	0.871649	0.517832
m.8900	399	17	18	18	16	18	17	-0.054	-0.1723	1.000000	0.667569	0.801619
m.8901	709	2	1	1	0	1	0	-0.319	-0.2985	1.000000	0.766825	0.765046
m.8903	180	12	0	13	13	12	15	0.072	0.1710	0.642449	0.223218	0.826203
m.8908	660	1	1	0	1	1	1	-0.313	-0.2777	1.000000	0.753677	0.772542
m.8913	420	2	3	3	2	2	2	-0.387	-0.5118	1.000000	0.851060	0.638966
m.8914	480	7	5	5	1	0	3	-1.199	-1.4272	0.018960	0.798407	0.003877
m.8917	676	38	19	33	30	32	30	-0.061	-0.2449	1.000000	0.730537	0.783083
m.892	692	6	4	4	1	2	1	-1.091	-1.3177	0.049913	0.809428	0.011113
m.8924	116	1	1	1	1	1	1	-0.503	-0.4965	1.000000	0.847319	0.651646
m.8927	151	0	0	1	0	1	1	-0.491	-0.4921	1.000000	0.846193	0.655174
m.8928	359	6	8	6	5	6	5	-0.169	-0.2802	1.000000	0.755318	0.771676
m.8932	510	8	8	7	4	8	5	-0.472	-0.7836	0.822979	0.876912	0.333538
m.8936	197	1	3	3	1	1	2	-0.946	-1.0318	0.349496	0.849794	0.098121
m.8939	146	2	3	3	2	3	2	-0.357	-0.4429	1.000000	0.831949	0.691140
m.8941	216	5	8	6	4	4	5	-0.323	-0.5268	0.999136	0.854474	0.625912
m.8943	224	1	1	1	1	0	0	-0.431	-0.4126	1.000000	0.821473	0.710288
m.8947	2092	6	8	8	2	3	1	-1.201	-1.8720	0.000094	0.775993	0.000014
m.8953	221	2	2	2	3	3	3	0.335	0.4632	0.117793	0.034771	0.798830
m.8957	494	2	0	2	1	1	2	-0.625	-0.6236	0.976436	0.870668	0.527711
m.8978	174	0	1	1	0	0	0	-0.264	-0.2529	1.000000	0.736466	0.780649
m.898	376	1	3	1	0	0	0	-0.437	-0.4245	1.000000	0.825757	0.703027
m.8982	213	1	2	1	0	0	0	-0.323	-0.3199	1.000000	0.779212	0.756615
m.8984	345	0	0	1	0	0	0	-0.296	-0.3044	1.000000	0.770352	0.762796
m.899	700	0	1	1	1	1	0	-0.479	-0.4500	1.000000	0.834205	0.686333
m.8991	306	2	3	2	6	4	5	0.963	1.4264	0.000001	0.000000	0.767365
m.90	277	1	0	0	1	0	0	-0.446	-0.4237	1.000000	0.825476	0.703525
m.900	248	28	19	31	23	25	23	-0.290	-1.0638	0.294759	0.844879	0.080054
m.9013	389	2	2	2	1	2	2	-0.595	-0.6534	0.960832	0.873711	0.493303
m.9015	170	5	5	5	3	6	6	-0.303	-0.4564	1.000000	0.836178	0.681892
m.9021	106	3	2	2	1	1	1	-0.764	-0.8371	0.732879	0.873933	0.270375
m.9022	1133	23	21	19	15	20	19	-0.167	-0.4947	1.000000	0.846861	0.653096
m.9023	1893	0	0	0	0	1	0	-0.304	-0.3093	1.000000	0.773216	0.760885
m.9026	230	1	0	1	1	1	1	-0.471	-0.4457	1.000000	0.832847	0.689260
m.9034	345	1	1	1	0	1	1	-0.429	-0.4158	1.000000	0.822647	0.708367
m.904	870	4	3	3	2	1	3	-0.461	-0.5793	0.991211	0.864477	0.575510
m.9045	703	1	1	1	1	1	1	-0.441	-0.4418	1.000000	0.831593	0.691874
m.9051	213	5	7	6	1	2	1	-1.443	-1.8057	0.000246	0.777894	0.000036
m.9052	1364	6	7	10	4	4	5	-0.811	-1.4714	0.012420	0.794752	0.002444
m.9058	352	13	13	13	13	12	9	0.088	0.2289	0.503247	0.163955	0.822216
m.9062	253	1	1	1	0	0	0	-0.251	-0.2323	1.000000	0.720812	0.786747
m.9072	179	2	2	2	0	1	0	-0.755	-0.7569	0.861102	0.877529	0.366342
m.9073	508	9	10	8	6	6	7	-0.184	-0.3622	1.000000	0.800613	0.737588
m.9078	300	1	1	1	0	0	0	-0.366	-0.3474	1.000000	0.793563	0.744622
m.9086	773	9	8	10	10	7	8	0.081	0.1765	0.629286	0.217079	0.825892
m.9089	726	4	2	3	3	2	2	-0.079	-0.1125	1.000000	0.602335	0.812846
m.9097	494	2	2	3	1	1	1	-0.920	-0.9938	0.420440	0.855490	0.123286
m.9103	276	1	0	0	0	0	0	-0.285	-0.2643	1.000000	0.744592	0.777030
m.9104	238	0	0	0	0	0	1	-0.422	-0.4050	1.000000	0.818616	0.714756
m.9109	151	1	1	2	2	2	2	-0.084	-0.1039	1.000000	0.591940	0.814211
m.911	192	1	0	1	0	0	0	-0.296	-0.3072	1.000000	0.771996	0.761709
m.9110	140	5	6	5	5	4	3	0.058	0.1008	0.798343	0.309926	0.828602
m.9113	661	0	0	1	0	0	0	-0.365	-0.3588	1.000000	0.799033	0.739241
m.9119	158	11	2	9	9	8	8	0.055	0.1259	0.746059	0.277280	0.828101
m.912	124	1	0	1	0	0	0	-0.393	-0.3841	0.999989	0.810246	0.726386
m.9122	382	3	2	2	2	2	2	-0.021	-0.0255	0.970661	0.487689	0.823889
m.9133	155	3	3	3	2	4	4	-0.324	-0.4628	1.000000	0.838095	0.677347
m.9135	505	3	1	3	3	2	2	-0.050	-0.0644	0.993407	0.541187	0.819750
m.9137	549	4	3	4	3	3	1	-0.261	-0.3888	1.000000	0.812196	0.723852
m.9144	101	12	2	11	6	5	7	-0.519	-1.0611	0.299178	0.845295	0.081472
m.9151	279	3	4	4	3	3	3	-0.195	-0.2930	1.000000	0.763458	0.767093
m.9167	564	5	6	5	4	4	5	-0.100	-0.1649	1.000000	0.660168	0.803187
m.9176	257	3	7	4	2	5	4	-0.510	-0.6471	0.964562	0.873142	0.500705
m.9178	193	0	0	2	1	1	0	-0.811	-0.8051	0.788805	0.875981	0.307640
m.918	345	10	11	12	8	7	7	-0.323	-0.7316	0.892544	0.877532	0.397760
m.9181	139	3	3	3	2	1	1	-0.521	-0.6440	0.966309	0.872848	0.504324
m.9188	352	1	2	2	1	1	1	-0.800	-0.7862	0.819004	0.876819	0.330377
m.9193	136	1	1	1	0	0	0	-0.386	-0.3843	0.999992	0.810330	0.726279
m.9195	251	0	0	0	0	0	1	-0.382	-0.3619	1.000000	0.800474	0.737735
m.9199	682	0	1	1	0	0	0	-0.418	-0.3833	0.999996	0.809910	0.726812
m.9200	158	1	0	0	0	0	0	-0.339	-0.3252	1.000000	0.782110	0.754408
m.9202	127	2	1	1	2	2	2	0.282	0.3058	0.335126	0.103714	0.815107
m.9224	322	2	1	2	0	2	0	-0.556	-0.6027	0.984531	0.867998	0.550812
m.9226	462	19	23	18	17	21	17	0.012	0.0352	0.907959	0.401094	0.827752
m.923	391	1	1	1	1	1	0	-0.363	-0.3576	1.000000	0.798470	0.739820
m.924	786	7	5	6	5	4	1	-0.141	-0.2358	1.000000	0.723562	0.785750
m.9242	256	3	3	3	1	1	2	-0.862	-1.0154	0.379406	0.852279	0.108475
m.925	826	22	20	18	14	14	10	-0.172	-0.4844	1.000000	0.844169	0.661221
m.9253	509	1	3	1	2	2	1	0.418	0.4454	0.134024	0.039749	0.800597
m.9267	132	0	1	0	0	0	0	-0.386	-0.3797	1.000000	0.808384	0.728715
m.9279	376	5	1	5	3	2	3	-0.419	-0.6125	0.981005	0.869306	0.540095
m.9284	447	9	8	9	4	5	5	-0.676	-1.1994	0.124622	0.824550	0.030194
m.9290	1260	0	1	0	1	0	0	-0.283	-0.2687	1.000000	0.747630	0.775585
m.9295	226	4	3	3	1	2	2	-0.806	-0.9120	0.585741	0.866518	0.191726
m.9299	205	14	14	11	4	5	4	-0.883	-1.5890	0.003657	0.786955	0.000643
m.9307	494	0	0	0	0	1	0	-0.464	-0.4580	1.000000	0.836663	0.680765
m.9312	311	1	1	1	1	1	1	-0.340	-0.3232	1.000000	0.781024	0.755246
m.9319	314	2	2	1	1	2	0	-0.288	-0.3100	1.000000	0.773620	0.760609
m.9322	625	5	2	5	2	2	2	-0.819	-1.1185	0.213806	0.836462	0.055215
m.9330	588	6	4	4	7	6	6	0.540	0.9036	0.002251	0.000468	0.773323
m.9331	568	0	1	0	0	0	0	-0.457	-0.4596	1.000000	0.837143	0.679632
m.9340	260	2	2	2	1	0	1	-0.634	-0.6504	0.962638	0.873445	0.496836
m.9341	306	2	1	0	2	0	0	0.152	0.1809	0.618712	0.212243	0.825633
m.9342	193	4	3	2	2	2	2	-0.072	-0.0818	0.999793	0.564102	0.817464
m.9363	503	1	0	0	0	0	0	-0.495	-0.4705	1.000000	0.840329	0.671738
m.9366	437	1	1	1	1	2	1	-0.341	-0.3279	1.000000	0.783562	0.753265
m.9373	1378	1	0	0	0	0	0	-0.307	-0.2948	1.000000	0.764568	0.766428
m.9386	745	2	0	1	0	2	1	-0.323	-0.3345	1.000000	0.787041	0.750416
m.9399	268	12	5	11	7	5	6	-0.392	-0.8425	0.722920	0.873514	0.264271
m.940	484	3	2	3	2	2	1	-0.499	-0.6422	0.967298	0.872672	0.506418
m.9408	224	0	1	1	1	1	1	-0.454	-0.4322	1.000000	0.828410	0.698152
m.9411	328	12	4	11	7	6	6	-0.375	-0.7720	0.840148	0.877255	0.347722
m.9424	545	53	57	56	57	57	53	0.062	0.3226	0.303364	0.093199	0.813392
m.9431	161	0	0	0	0	1	0	-0.394	-0.3514	1.000000	0.795513	0.742762
m.9432	802	2	0	2	2	1	1	-0.177	-0.2170	1.000000	0.708346	0.790930
m.9443	895	0	1	0	0	0	0	-0.335	-0.3168	1.000000	0.777486	0.757883
m.9447	704	5	4	4	5	4	5	0.277	0.4550	0.125046	0.036994	0.799638
m.9463	205	1	1	1	0	0	0	-0.305	-0.2902	1.000000	0.761714	0.768117
m.9472	530	0	1	0	0	1	0	-0.273	-0.2617	1.000000	0.742771	0.777871
m.9474	609	2	2	2	0	1	2	-0.665	-0.7390	0.883826	0.877591	0.388557
m.9478	1342	34	29	30	29	34	35	0.011	0.0415	0.899311	0.392107	0.827979
m.948	269	4	6	6	3	2	5	-0.482	-0.7497	0.870520	0.877589	0.375265
m.9482	331	2	3	2	2	2	0	-0.173	-0.1999	1.000000	0.693528	0.795278
m.949	153	5	4	5	5	6	6	0.020	0.0348	0.908488	0.401665	0.827737
m.9498	636	1	2	2	2	1	1	-0.298	-0.3536	1.000000	0.796572	0.741726
m.9505	767	1	1	1	0	0	0	-0.304	-0.2777	1.000000	0.753677	0.772542
m.951	473	2	1	1	1	0	0	-0.288	-0.2714	1.000000	0.749468	0.774685
m.9511	681	6	8	9	2	1	2	-1.355	-1.8720	0.000094	0.775993	0.000014
m.9527	577	1	1	0	0	1	2	-0.323	-0.3053	1.000000	0.770882	0.762448
m.9546	175	6	5	4	4	4	4	0.048	0.0724	0.851007	0.348591	0.828635
m.9551	312	0	1	1	0	0	0	-0.255	-0.2554	1.000000	0.738280	0.779871
m.9557	1256	0	0	1	0	0	0	-0.351	-0.3610	1.000000	0.800058	0.738174
m.9560	412	5	5	4	1	3	1	-1.141	-1.3038	0.055981	0.811036	0.012589
m.9561	429	11	8	10	6	4	6	-0.410	-0.8070	0.785646	0.875881	0.305381
m.9566	251	3	4	4	3	3	3	-0.243	-0.3400	1.000000	0.789866	0.747983
m.9571	451	0	0	1	1	1	1	-0.456	-0.4145	1.000000	0.822172	0.709150
m.9578	173	12	13	15	10	11	9	-0.310	-0.7931	0.808242	0.876547	0.322025
m.9583	214	1	1	0	0	0	0	-0.358	-0.3532	1.000000	0.796380	0.741915
m.9587	410	1	1	2	1	1	1	-0.621	-0.6682	0.951100	0.874892	0.475679
m.9595	223	28	28	29	27	24	28	-0.083	-0.3221	1.000000	0.780423	0.755704
m.9596	217	1	0	1	0	0	0	-0.419	-0.3825	0.999998	0.809573	0.727237
m.9611	446	1	1	1	1	1	0	-0.396	-0.3677	1.000000	0.803119	0.734866
m.9621	354	0	1	0	1	0	0	-0.423	-0.3860	0.999999	0.811039	0.725367
m.9628	960	4	2	7	6	6	4	-0.080	-0.1498	1.000000	0.644480	0.806221
m.965	551	18	15	18	10	12	8	-0.469	-1.2615	0.078459	0.816214	0.018182
m.9652	236	12	5	11	7	9	8	-0.372	-0.7739	0.837398	0.877207	0.345390
m.9654	1097	0	0	0	0	0	1	-0.547	-0.4798	1.000000	0.842925	0.664759
m.9689	170	9	7	8	5	5	7	-0.340	-0.6320	0.972548	0.871617	0.518175
m.9698	154	1	1	1	0	0	1	-0.353	-0.3185	1.000000	0.778435	0.757190
m.9699	450	20	2	20	15	14	16	-0.255	-0.7129	0.912784	0.877154	0.420989
m.972	503	1	0	0	0	0	0	-0.313	-0.3163	1.000000	0.777205	0.758086
m.9726	370	1	0	0	0	0	0	-0.344	-0.3211	1.000000	0.779874	0.756119
m.9734	585	1	1	1	1	1	1	-0.398	-0.3901	1.000000	0.812728	0.723143
m.9738	222	19	6	20	16	16	16	-0.122	-0.3773	1.000000	0.807353	0.729969
m.9740	719	0	0	1	0	0	0	-0.372	-0.3776	1.000000	0.807483	0.729813
m.9753	748	7	8	12	10	8	7	-0.100	-0.2351	1.000000	0.723015	0.785950
m.9774	382	3	3	2	3	3	3	0.286	0.3654	0.231972	0.070229	0.808910
m.9778	264	1	0	1	0	1	1	-0.310	-0.3119	1.000000	0.774711	0.759855
m.9779	278	3	3	3	2	3	2	-0.412	-0.5613	0.994890	0.861380	0.593599
m.9807	393	8	9	9	7	9	8	-0.233	-0.4958	1.000000	0.847141	0.652211
m.9816	202	3	3	2	3	2	3	0.457	0.5689	0.052322	0.014851	0.789437
m.983	610	6	6	6	3	3	2	-0.620	-0.9185	0.572420	0.865732	0.185582
m.9853	405	2	4	3	1	1	1	-0.915	-1.0148	0.380521	0.852369	0.108868
m.9855	546	6	6	6	3	3	2	-0.519	-0.7988	0.799122	0.876292	0.315168
m.9865	419	3	3	3	4	3	3	0.244	0.3614	0.238059	0.072157	0.809333
m.9873	222	7	3	7	1	1	2	-1.549	-1.8902	0.000072	0.775519	0.000010
m.9878	617	0	0	0	0	0	1	-0.355	-0.3496	1.000000	0.794640	0.743603
m.9881	429	1	3	3	1	0	1	-0.971	-1.1025	0.235756	0.838910	0.061741
m.9886	890	1	0	1	1	1	0	-0.438	-0.4216	1.000000	0.824734	0.704827
m.9891	150	5	3	4	3	3	3	-0.216	-0.3180	1.000000	0.778157	0.757394
m.9927	451	1	2	1	0	0	0	-0.336	-0.3386	1.000000	0.789153	0.748608
m.9935	160	4	3	3	3	3	2	0.006	0.0076	0.940976	0.440622	0.826379
m.9939	196	4	4	5	4	4	4	-0.100	-0.1568	1.000000	0.651851	0.804841
m.9955	392	0	0	1	0	0	0	-0.571	-0.5484	0.996865	0.858949	0.606050
m.9956	418	1	1	0	0	0	0	-0.316	-0.3167	1.000000	0.777430	0.757924
m.9957	415	24	26	23	12	10	15	-0.595	-1.7774	0.000363	0.778802	0.000054
m.9972	351	4	4	4	0	0	0	-1.201	-1.3234	0.047594	0.808783	0.010552
m.9986	274	5	4	6	3	4	3	-0.563	-0.8247	0.755210	0.874816	0.284605
m.9987	752	1	0	0	0	0	0	-0.456	-0.4499	1.000000	0.834174	0.686402
m.9990	280	1	1	0	1	1	0	-0.436	-0.4249	1.000000	0.825897	0.702777
m.9992	283	0	1	0	0	0	1	-0.420	-0.3770	1.000000	0.807223	0.730125
NP_851372.1	214	2	1	0	1	0	1	-0.438	-0.4293	1.000000	0.827422	0.700004
P02769	607	41	8	10	27	1	2	0.979	2.7884	0.000000	0.000000	0.765904
