Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.5811	486	48	53	28	60	48	30	0.778	3.7248	0.000000	0.000000	0.468595
m.5813	899	0	1	1	1	2	2	-0.085	-0.0890	1.000000	0.283030	0.861747
m.5819	163	0	1	1	0	0	2	-0.096	-0.0864	1.000000	0.281441	0.862430
m.5828	1791	9	8	3	7	13	1	0.876	1.3346	0.000023	0.000001	0.594820
m.5833	121	3	1	3	4	5	4	0.342	0.5833	0.120603	0.009312	0.798615
m.5839	328	7	12	8	8	8	6	0.119	0.2475	0.733966	0.085804	0.889273
m.585	748	0	3	0	1	0	0	-0.211	-0.2031	1.000000	0.347203	0.822538
m.5851	386	0	1	1	0	3	0	-0.018	-0.0179	0.997564	0.238345	0.877802
m.5859	199	20	21	16	14	22	11	-0.040	-0.1037	1.000000	0.291925	0.857730
m.5862	284	0	0	0	1	2	0	-0.122	-0.1175	1.000000	0.300131	0.853713
m.5867	472	11	6	7	8	9	6	0.210	0.4214	0.350031	0.030934	0.851762
m.5868	232	2	1	1	1	3	3	0.017	0.0149	0.992182	0.217268	0.883461
m.5869	404	9	10	5	7	15	4	0.434	0.7227	0.037378	0.002726	0.750804
m.5870	1080	13	21	11	24	25	7	0.799	2.2829	0.000000	0.000000	0.500613
m.5881	363	11	13	8	13	22	14	0.529	1.2200	0.000121	0.000008	0.615962
m.5891	357	3	0	2	2	3	4	0.026	0.0314	0.987773	0.206681	0.885898
m.5892	125	14	15	11	15	21	9	0.412	1.0281	0.001436	0.000098	0.659412
m.5898	324	0	1	0	0	3	0	-0.084	-0.0837	1.000000	0.279787	0.863132
m.5900	332	5	3	3	4	5	2	0.281	0.3706	0.455878	0.042893	0.865771
m.5906	614	1	0	0	0	0	1	-0.309	-0.3248	1.000000	0.400456	0.753029
m.5911	687	0	1	1	1	2	0	-0.041	-0.0374	0.999182	0.250801	0.873925
m.5919	327	0	2	4	0	2	0	-0.984	-1.2208	0.039315	0.467734	0.007622
m.592	568	4	6	3	7	8	1	0.755	1.1040	0.000562	0.000037	0.640914
m.5921	124	0	1	0	1	0	0	-0.109	-0.0943	1.000000	0.286254	0.860328
m.5924	163	0	5	3	7	7	3	0.851	1.4096	0.000007	0.000000	0.582603
m.5940	470	16	50	10	45	33	17	1.517	4.7454	0.000000	0.000000	0.463467
m.5946	412	5	3	5	4	2	3	-0.165	-0.2569	1.000000	0.372843	0.796128
m.5947	328	9	17	9	11	12	7	0.268	0.6243	0.087517	0.006611	0.784422
m.595	591	13	11	7	17	16	10	0.915	1.9607	0.000000	0.000000	0.520707
m.5953	1295	60	87	47	79	87	48	0.537	2.7727	0.000000	0.000000	0.483682
m.5961	726	62	88	68	87	86	57	0.300	1.9840	0.000000	0.000000	0.518929
m.5981	145	10	13	7	12	10	5	0.554	1.1940	0.000173	0.000011	0.621224
m.599	163	7	4	2	1	6	2	-0.303	-0.3324	1.000000	0.403216	0.747421
m.60	320	15	11	8	10	8	4	0.284	0.5593	0.144142	0.011298	0.806894
m.6000	281	15	15	12	24	16	15	0.726	2.0969	0.000000	0.000000	0.511069
m.6006	339	52	74	38	67	59	43	0.633	3.3411	0.000000	0.000000	0.472678
m.6024	399	3	4	6	6	8	4	0.023	0.0429	0.983864	0.199336	0.887432
m.6025	191	6	11	2	9	6	6	1.366	1.9681	0.000000	0.000000	0.520136
m.604	626	16	19	11	23	16	12	0.794	2.1578	0.000000	0.000000	0.507320
m.6042	807	2	6	1	3	3	0	0.853	0.9421	0.003909	0.000273	0.682537
m.6043	332	1	0	2	3	1	4	0.395	0.5134	0.198805	0.016110	0.822512
m.6046	318	0	0	1	0	0	1	-0.403	-0.3802	1.000000	0.419088	0.708075
m.6058	1126	0	5	0	0	0	1	-0.182	-0.1688	1.000000	0.329203	0.836444
m.606	401	32	32	21	16	37	16	-0.249	-0.7323	0.681888	0.471517	0.263609
m.6062	535	33	35	20	40	29	25	0.728	2.6682	0.000000	0.000000	0.486477
m.6067	290	10	10	4	8	11	5	0.730	1.2191	0.000122	0.000008	0.616142
m.6094	163	0	0	0	0	1	0	-0.137	-0.1295	1.000000	0.307143	0.850015
m.6098	224	0	0	1	2	2	1	0.364	0.4153	0.362003	0.032213	0.853545
m.6100	310	2	14	8	10	19	12	0.353	0.7252	0.036526	0.002663	0.749967
m.6106	1183	17	20	13	16	18	11	0.220	0.5889	0.115573	0.008895	0.796678
m.611	550	13	12	16	17	16	17	0.121	0.3649	0.468511	0.044429	0.867211
m.612	679	89	151	80	141	118	67	0.586	4.4080	0.000000	0.000000	0.464454
m.6121	222	0	0	0	0	0	1	-0.292	-0.2591	1.000000	0.373822	0.794913
m.6130	287	24	27	17	34	21	24	0.729	2.6217	0.000000	0.000000	0.487820
m.6137	829	4	7	3	5	6	4	0.490	0.7463	0.029987	0.002175	0.742939
m.6149	834	26	28	20	28	25	15	0.381	1.2051	0.000148	0.000009	0.618956
m.6153	459	7	3	4	6	7	7	0.512	0.8750	0.008171	0.000579	0.702120
m.616	1072	11	6	9	6	5	16	-0.315	-0.5756	0.924299	0.460117	0.474194
m.6160	246	9	13	12	18	14	14	0.466	1.2882	0.000046	0.000003	0.602996
m.6161	297	4	11	9	13	15	8	0.428	0.9603	0.003179	0.000221	0.677453
m.6174	243	32	41	28	38	49	28	0.330	1.3369	0.000022	0.000001	0.594427
m.6180	693	69	123	63	111	88	55	0.589	3.7336	0.000000	0.000000	0.468520
m.6186	860	0	0	1	1	0	0	-0.203	-0.1916	1.000000	0.341306	0.827433
m.6190	936	1	3	2	0	4	1	-0.312	-0.3407	1.000000	0.406155	0.741100
m.6192	463	22	39	22	57	39	31	0.944	4.0405	0.000000	0.000000	0.466238
m.6193	694	7	5	4	6	6	1	0.383	0.6637	0.063100	0.004687	0.770839
m.6203	143	17	18	13	23	19	16	0.648	1.7991	0.000000	0.000000	0.534665
m.6207	485	7	3	5	4	6	3	-0.104	-0.1743	1.000000	0.332171	0.834352
m.6212	640	54	91	46	82	60	51	0.615	3.6639	0.000000	0.000000	0.469131
m.6219	1290	8	7	5	10	12	5	0.701	1.3001	0.000039	0.000002	0.600851
m.6230	105	0	0	1	0	1	1	-0.345	-0.3112	1.000000	0.395353	0.762649
m.6233	239	0	9	5	11	6	6	0.781	1.4956	0.000002	0.000000	0.569955
m.6235	1030	5	5	5	4	5	2	-0.135	-0.2213	1.000000	0.356241	0.814276
m.6244	213	1	0	2	0	0	2	-0.344	-0.3301	1.000000	0.402388	0.749136
m.6258	470	10	7	4	11	10	5	0.959	1.8662	0.000000	0.000000	0.528511
m.6265	202	2	3	1	3	3	1	0.550	0.6181	0.091985	0.006970	0.786568
m.6266	564	22	46	23	60	33	41	0.992	4.3797	0.000000	0.000000	0.464561
m.6279	328	3	0	2	0	0	0	-0.695	-0.6858	0.767400	0.469572	0.322393
m.628	379	1	2	3	4	7	2	0.332	0.4571	0.284666	0.024239	0.840875
m.6293	273	0	1	1	1	1	0	-0.090	-0.0899	1.000000	0.283579	0.861508
m.631	168	1	0	0	1	1	0	-0.398	-0.3669	1.000000	0.414926	0.719753
m.6313	386	0	1	0	0	0	0	-0.149	-0.1363	0.999997	0.311061	0.847831
m.6354	185	5	7	5	3	11	8	-0.401	-0.6215	0.868488	0.465011	0.410012
m.6361	1066	19	25	12	19	19	9	0.523	1.5287	0.000001	0.000000	0.565436
m.6363	693	4	4	5	4	6	3	-0.156	-0.2492	1.000000	0.369375	0.800289
m.637	726	1	0	1	0	2	0	-0.114	-0.1002	1.000000	0.289821	0.858710
m.6370	313	39	43	27	45	41	30	0.581	2.3357	0.000000	0.000000	0.498156
m.6404	402	6	7	7	6	13	10	-0.027	-0.0507	0.999798	0.259230	0.871057
m.6408	422	4	5	2	5	3	2	0.700	0.9136	0.005371	0.000378	0.690696
m.6410	391	3	1	0	2	1	0	0.314	0.3402	0.524431	0.051569	0.873100
m.6414	454	15	12	5	10	15	8	0.728	1.4708	0.000003	0.000000	0.573463
m.644	181	22	36	19	33	30	18	0.560	1.8917	0.000000	0.000000	0.526309
m.6458	848	0	0	1	0	0	1	-0.220	-0.2063	1.000000	0.348819	0.821132
m.6463	6996	32	30	13	30	26	16	0.904	2.8539	0.000000	0.000000	0.481695
m.6490	438	27	35	30	46	47	26	0.428	1.9240	0.000000	0.000000	0.523623
m.6492	285	7	8	4	9	8	7	0.803	1.3437	0.000020	0.000001	0.593273
m.6495	278	0	3	1	2	3	0	0.410	0.4678	0.266705	0.022479	0.837481
m.6499	297	23	32	16	31	28	16	0.709	2.2255	0.000000	0.000000	0.503530
m.650	554	1	3	3	1	0	2	-0.836	-0.8832	0.389955	0.472830	0.116579
m.6505	217	1	3	1	1	1	0	-0.196	-0.1846	1.000000	0.337647	0.830295
m.651	113	20	22	13	19	20	15	0.467	1.4471	0.000004	0.000000	0.576919
m.6511	281	13	25	16	20	19	12	0.277	0.8121	0.015734	0.001128	0.721588
m.6517	538	28	44	22	37	28	29	0.552	2.1195	0.000000	0.000000	0.509639
m.6522	302	18	19	21	45	21	59	0.756	3.2136	0.000000	0.000000	0.474568
m.6524	587	54	75	41	63	67	33	0.469	2.3027	0.000000	0.000000	0.499667
m.6534	473	2	1	0	3	5	0	0.916	1.0813	0.000749	0.000050	0.646260
m.6550	319	0	0	0	0	2	0	-0.079	-0.0806	1.000000	0.277882	0.863927
m.6554	533	31	34	15	51	36	24	1.211	4.3068	0.000000	0.000000	0.464855
m.6562	225	0	2	2	2	1	1	-0.109	-0.1214	1.000000	0.302423	0.852532
m.657	677	20	22	10	26	24	11	0.928	2.3825	0.000000	0.000000	0.496146
m.6574	602	1	8	8	5	9	4	-0.355	-0.6160	0.875940	0.464502	0.417692
m.6586	314	2	1	0	0	0	0	-0.308	-0.3132	1.000000	0.396116	0.761267
m.6593	1058	47	67	42	50	50	31	0.214	1.0772	0.000788	0.000053	0.647242
m.6599	345	1	1	0	0	1	0	-0.185	-0.1876	1.000000	0.339222	0.829079
m.6603	632	2	3	2	5	5	1	0.767	1.0931	0.000646	0.000043	0.643461
m.6613	526	0	1	0	0	0	1	-0.204	-0.1862	1.000000	0.338488	0.829649
m.6614	1203	3	0	2	1	0	0	-0.631	-0.6581	0.813868	0.467902	0.359488
m.6620	708	16	24	11	21	10	10	0.613	1.6701	0.000000	0.000000	0.548071
m.6627	1941	170	305	200	224	275	158	0.133	1.5081	0.000001	0.000000	0.568226
m.6645	175	3	4	2	3	3	0	0.351	0.4319	0.329960	0.028828	0.848637
m.6650	137	7	5	0	4	2	0	0.872	1.0452	0.001168	0.000079	0.655088
m.6654	227	7	9	4	7	4	9	0.522	0.9334	0.004310	0.000302	0.685002
m.6678	2678	8	13	10	13	16	4	0.329	0.8375	0.012129	0.000866	0.713607
m.6688	381	3	7	7	7	7	4	0.064	0.1267	0.927234	0.147829	0.894293
m.6692	457	1	4	2	1	7	2	-0.279	-0.2762	1.000000	0.381235	0.785083
m.6698	487	43	83	43	60	71	32	0.371	1.9509	0.000000	0.000000	0.521472
m.6705	727	34	31	24	33	36	28	0.352	1.2913	0.000044	0.000003	0.602434
m.6707	440	1	0	0	0	2	0	-0.147	-0.1382	0.999984	0.312149	0.847210
m.671	663	0	1	1	1	6	6	0.102	0.0927	0.956997	0.168163	0.892456
m.6717	339	2	3	2	1	4	1	-0.366	-0.3718	1.000000	0.416481	0.715518
m.6724	676	14	20	17	13	24	11	-0.194	-0.5204	0.971618	0.452076	0.549484
m.6735	993	1	3	1	3	4	3	0.712	0.8488	0.010782	0.000768	0.710107
m.6750	260	33	21	22	32	31	24	0.411	1.4753	0.000003	0.000000	0.572819
m.6751	684	1	3	0	4	0	0	0.961	1.2182	0.000124	0.000008	0.616321
m.6756	433	1	1	1	3	1	0	0.708	0.7773	0.022251	0.001604	0.732767
m.6764	636	1	10	5	2	7	2	-0.571	-0.7995	0.549839	0.472835	0.189058
m.6771	349	0	0	0	0	0	1	-0.180	-0.1690	1.000000	0.329311	0.836369
m.6777	271	8	7	6	9	12	6	0.499	0.9277	0.004594	0.000322	0.686629
m.6795	338	5	3	3	1	6	2	-0.746	-0.7825	0.583545	0.472639	0.206606
m.681	2015	106	176	101	190	142	131	0.657	5.4064	0.000000	0.000000	0.462362
m.6811	526	0	0	1	0	0	0	-0.272	-0.2665	1.000000	0.377072	0.790746
m.6816	173	8	9	5	7	6	6	0.467	0.8173	0.014925	0.001069	0.719942
m.6822	465	12	11	7	12	13	8	0.537	1.1749	0.000223	0.000014	0.625208
m.6835	423	12	15	11	11	14	9	0.093	0.2250	0.779550	0.095932	0.891621
m.6841	251	1	1	1	0	2	2	-0.111	-0.1152	1.000000	0.298774	0.854399
m.6844	389	28	19	5	26	26	21	1.594	3.3866	0.000000	0.000000	0.472081
m.6853	404	0	1	1	1	3	0	0.007	0.0066	0.993929	0.222604	0.882131
m.6854	281	2	2	2	3	3	2	0.211	0.2883	0.644123	0.069253	0.883395
m.6864	607	0	1	3	0	0	3	-0.835	-0.9262	0.316154	0.472401	0.088238
m.6865	1038	5	5	1	3	4	0	0.832	0.8958	0.006528	0.000461	0.695912
m.6868	946	9	18	12	13	17	8	0.133	0.3408	0.523053	0.051386	0.872964
m.6883	567	44	38	32	54	54	33	0.548	2.4032	0.000000	0.000000	0.495304
m.6885	153	2	0	0	3	3	1	0.829	0.8821	0.007572	0.000536	0.699988
m.6935	148	0	1	0	0	0	0	-0.302	-0.2831	1.000000	0.384131	0.780913
m.694	857	1	1	2	0	3	1	-0.562	-0.5868	0.912051	0.461452	0.458561
m.6949	182	0	3	0	4	0	3	0.884	1.0373	0.001286	0.000087	0.657074
m.6956	142	0	1	1	4	2	1	0.901	1.0654	0.000912	0.000061	0.650098
m.6968	331	2	2	2	2	4	2	0.055	0.0582	0.977447	0.189629	0.889259
m.6975	388	12	5	6	8	10	7	0.355	0.6932	0.048806	0.003589	0.760763
m.6977	342	4	9	8	4	13	6	-0.471	-0.8530	0.445766	0.472986	0.140042
m.698	256	4	3	2	1	4	0	-0.479	-0.5078	0.979489	0.449876	0.566003
m.6990	479	20	22	15	14	24	15	-0.033	-0.0972	1.000000	0.288011	0.859538
m.7005	1086	43	86	42	80	85	27	0.716	3.8403	0.000000	0.000000	0.467651
m.7042	188	0	0	1	0	0	1	-0.231	-0.2150	1.000000	0.353154	0.817209
m.7051	436	0	2	0	0	4	0	-0.028	-0.0297	0.998649	0.245894	0.875502
m.707	329	0	0	2	2	2	2	0.091	0.0995	0.951862	0.164021	0.892931
m.7103	496	12	9	7	14	10	5	0.743	1.7107	0.000000	0.000000	0.543617
m.7107	168	2	0	0	0	1	0	-0.208	-0.1858	1.000000	0.338278	0.829811
m.711	289	3	0	1	0	0	2	-0.049	-0.0478	0.999701	0.257398	0.871698
m.7111	267	0	2	2	2	3	2	0.074	0.0866	0.961278	0.171906	0.891986
m.7115	1367	7	6	3	10	9	2	1.109	1.8999	0.000000	0.000000	0.525616
m.7131	978	6	3	3	5	3	6	0.477	0.6956	0.047776	0.003511	0.759948
m.7140	275	17	7	6	9	9	4	0.471	0.8720	0.008437	0.000599	0.703026
m.7159	1549	11	8	6	8	21	6	0.441	0.8270	0.013517	0.000966	0.716887
m.7183	139	9	5	5	8	5	5	0.480	0.8921	0.006796	0.000480	0.697008
m.7185	949	3	0	1	0	2	0	0.042	0.0386	0.985412	0.202078	0.886874
m.720	102	3	7	4	3	5	4	-0.103	-0.1330	1.000000	0.309165	0.848899
m.7206	974	13	16	10	18	22	9	0.658	1.6196	0.000000	0.000000	0.553931
m.7209	320	1	3	4	1	3	6	-0.921	-1.0670	0.134914	0.470203	0.030736
m.721	1283	1	2	2	0	4	1	-0.362	-0.3627	1.000000	0.413571	0.723321
m.7210	168	3	4	2	3	2	3	0.312	0.4001	0.392769	0.035580	0.857876
m.7211	854	0	2	2	0	2	1	-0.384	-0.4071	1.000000	0.426927	0.682646
m.7240	672	3	9	7	6	2	6	-0.126	-0.2277	1.000000	0.359332	0.811213
m.7242	348	0	2	3	0	1	1	-0.907	-0.9639	0.258079	0.471890	0.067966
m.725	200	0	0	0	0	1	0	-0.154	-0.1431	0.999972	0.314939	0.845582
m.7262	373	52	40	38	46	38	31	0.202	0.8817	0.007604	0.000539	0.700108
m.7275	197	0	0	0	0	0	1	-0.276	-0.2499	1.000000	0.369693	0.799916
m.7276	101	0	0	0	0	0	1	-0.131	-0.1306	0.999994	0.307779	0.849666
m.7285	870	3	2	3	4	5	0	0.307	0.4224	0.348091	0.030729	0.851468
m.7288	361	9	14	7	12	9	7	0.526	1.1993	0.000161	0.000010	0.620137
m.7296	413	58	84	43	97	61	65	0.839	4.6116	0.000000	0.000000	0.463798
m.7297	100	16	27	14	24	18	12	0.507	1.5080	0.000001	0.000000	0.568240
m.7320	149	3	2	3	2	3	2	-0.269	-0.3576	1.000000	0.411900	0.727578
m.733	773	7	17	12	26	29	19	0.826	2.4272	0.000000	0.000000	0.494362
m.7334	628	0	0	0	2	2	1	0.300	0.3062	0.602999	0.062733	0.880184
m.7348	315	22	29	11	30	27	15	1.008	3.0808	0.000000	0.000000	0.476890
m.7357	273	0	0	0	1	0	0	-0.223	-0.2007	1.000000	0.345984	0.823580
m.7374	436	6	14	6	10	14	9	0.544	1.1323	0.000391	0.000026	0.634468
m.7375	539	4	4	2	2	3	1	-0.001	-0.0008	0.995245	0.227363	0.880887
m.738	140	17	4	15	1	3	0	-2.135	-2.9702	0.000000	0.461262	0.000000
m.7395	220	4	4	2	4	3	2	0.562	0.7628	0.025615	0.001852	0.737501
m.7404	524	170	246	143	254	190	132	0.579	5.7116	0.000000	0.000000	0.462125
m.742	625	0	2	0	0	2	0	-0.277	-0.2567	1.000000	0.372754	0.796237
m.7426	502	52	86	60	88	77	45	0.430	2.7667	0.000000	0.000000	0.483835
m.7437	674	14	24	16	29	35	13	0.641	2.2863	0.000000	0.000000	0.500448
m.745	243	28	31	25	39	34	20	0.460	1.7719	0.000000	0.000000	0.537314
m.7457	110	8	13	13	17	16	9	0.351	0.9668	0.002951	0.000205	0.675662
m.7461	430	10	22	14	27	17	16	0.729	2.1818	0.000000	0.000000	0.505932
m.7469	537	4	3	2	5	8	0	0.921	1.1576	0.000281	0.000018	0.628905
m.7470	329	0	2	0	2	1	0	0.177	0.1720	0.870604	0.122474	0.894581
m.7509	441	1	4	2	9	6	6	1.344	2.0479	0.000000	0.000000	0.514330
m.7513	255	10	5	10	6	13	19	-0.362	-0.7139	0.716655	0.470864	0.286263
m.7527	791	18	3	6	17	19	9	1.158	2.4148	0.000000	0.000000	0.494844
m.753	343	6	3	4	3	8	2	-0.072	-0.1026	1.000000	0.291265	0.858039
m.7561	417	2	4	3	8	6	3	0.960	1.5738	0.000000	0.000000	0.559568
m.7582	540	11	13	10	18	16	11	0.678	1.7595	0.000000	0.000000	0.538552
m.7588	415	6	0	1	1	1	2	-0.139	-0.1318	1.000000	0.308472	0.849284
m.7592	467	21	32	17	29	28	14	0.612	2.0381	0.000000	0.000000	0.515010
m.7593	596	3	5	3	3	7	2	0.213	0.2748	0.674616	0.074469	0.885566
m.7595	1291	88	101	90	77	115	60	-0.141	-0.9763	0.240462	0.471703	0.062161
m.7598	148	1	0	0	0	0	0	-0.083	-0.0754	1.000000	0.274673	0.865237
m.760	542	7	12	9	15	19	5	0.541	1.2424	0.000088	0.000006	0.611573
m.7600	469	1	0	0	0	2	1	-0.029	-0.0299	0.998663	0.246022	0.875462
m.7626	466	2	11	4	8	7	4	0.706	1.2426	0.000088	0.000006	0.611535
m.7630	342	3	1	4	3	6	4	-0.146	-0.2021	1.000000	0.346696	0.822973
m.7637	482	0	2	0	0	0	1	-0.112	-0.1094	1.000000	0.295332	0.856100
m.7644	222	0	0	1	1	0	0	-0.031	-0.0293	0.998622	0.245639	0.875583
m.7647	1472	4	12	9	9	4	3	0.090	0.1937	0.836392	0.111168	0.893805
m.765	688	4	2	1	0	0	0	-0.309	-0.2858	1.000000	0.385249	0.779249
m.7660	262	1	1	0	3	1	0	0.577	0.6670	0.061343	0.004551	0.769707
m.7663	465	15	4	7	10	10	4	0.456	0.9540	0.003416	0.000238	0.679201
m.7667	285	20	21	20	25	23	24	0.268	0.9242	0.004776	0.000335	0.687633
m.7674	481	21	17	12	19	15	10	0.474	1.2461	0.000084	0.000005	0.610861
m.7675	148	0	0	2	0	0	1	-0.582	-0.5801	0.919483	0.460664	0.467920
m.77	597	76	91	53	80	79	55	0.431	2.4013	0.000000	0.000000	0.495380
m.772	418	27	50	29	70	57	40	0.937	4.4359	0.000000	0.000000	0.464353
m.7741	384	117	183	110	193	128	125	0.563	5.2339	0.000000	0.000000	0.462595
m.7744	503	5	0	2	4	3	4	0.674	0.8900	0.006952	0.000492	0.697631
m.7748	455	1	1	0	3	10	0	0.786	0.8414	0.011648	0.000831	0.712395
m.7751	288	9	3	15	30	7	19	0.718	2.3223	0.000000	0.000000	0.498760
m.7770	273	0	0	0	1	0	2	-0.121	-0.1140	1.000000	0.298064	0.854755
m.7798	205	0	2	2	3	1	1	0.191	0.2567	0.714386	0.081866	0.888128
m.7819	226	0	3	3	0	3	0	-0.738	-0.8532	0.445387	0.472985	0.139877
m.782	388	56	108	57	110	74	57	0.671	4.1256	0.000000	0.000000	0.465735
m.7823	187	4	0	1	1	0	1	-0.042	-0.0379	0.999207	0.251119	0.873820
m.7834	739	4	0	2	4	6	2	0.683	0.8891	0.007021	0.000497	0.697899
m.7836	367	0	3	3	6	4	3	0.622	0.9422	0.003904	0.000273	0.682508
m.7838	446	0	3	2	6	3	2	0.925	1.4108	0.000007	0.000000	0.582417
m.7852	134	1	0	0	0	0	0	-0.234	-0.2229	1.000000	0.357018	0.813518
m.7866	258	2	0	1	1	5	0	0.069	0.0648	0.974211	0.185472	0.889971
m.787	428	41	58	31	62	50	36	0.717	3.2535	0.000000	0.000000	0.473941
m.7880	176	0	0	0	0	0	2	-0.127	-0.1139	1.000000	0.298005	0.854784
m.7885	192	3	0	0	0	0	1	-0.151	-0.1479	0.999996	0.317650	0.843952
m.789	775	1	1	3	1	5	2	-0.833	-0.9569	0.268358	0.471992	0.071426
m.791	133	0	4	2	9	0	4	1.304	1.9091	0.000000	0.000000	0.524848
m.792	129	0	1	0	3	0	1	0.619	0.7009	0.045566	0.003343	0.758151
m.793	584	1	2	1	3	2	1	0.720	0.8758	0.008101	0.000574	0.701879
m.798	194	3	0	1	0	0	1	-0.368	-0.3335	1.000000	0.403610	0.746595
m.8003	356	4	17	7	6	5	7	0.010	0.0184	0.991356	0.215019	0.884001
m.8017	724	5	4	6	5	7	4	-0.096	-0.1599	1.000000	0.324335	0.839726
m.8023	472	7	6	4	5	4	3	0.335	0.5163	0.194956	0.015762	0.821538
m.8024	284	0	0	4	0	1	0	-1.116	-1.2680	0.025259	0.467073	0.004735
m.8053	960	0	0	0	1	0	0	-0.086	-0.0800	1.000000	0.277512	0.864080
m.809	141	3	2	0	0	3	0	-0.051	-0.0480	0.999711	0.257524	0.871654
m.81	504	35	39	30	62	36	43	0.711	3.4516	0.000000	0.000000	0.471292
m.8103	997	0	1	1	0	3	1	-0.080	-0.0794	1.000000	0.277142	0.864232
m.8149	654	0	0	2	0	0	0	-0.674	-0.6726	0.790039	0.468828	0.339912
m.8154	241	0	0	0	0	0	1	-0.210	-0.2027	1.000000	0.347000	0.822712
m.8167	381	0	2	1	3	1	2	0.657	0.7475	0.029648	0.002150	0.742542
m.8180	154	3	2	1	1	3	1	-0.024	-0.0235	0.998135	0.241931	0.876728
m.8204	257	0	1	0	1	1	0	-0.159	-0.1431	0.999972	0.314939	0.845582
m.8207	116	0	1	0	0	0	0	-0.434	-0.3973	1.000000	0.424160	0.692195
m.8222	467	44	77	36	94	75	50	1.001	5.0154	0.000000	0.000000	0.462958
m.8227	922	2	2	5	0	2	0	-1.264	-1.4341	0.004301	0.465148	0.000749
m.8231	396	3	0	1	1	3	2	-0.141	-0.1251	1.000000	0.304586	0.851394
m.8232	523	18	13	12	18	20	17	0.462	1.2518	0.000077	0.000005	0.609770
m.8233	1215	87	110	59	122	108	92	0.770	4.6353	0.000000	0.000000	0.463734
m.8241	512	5	7	2	5	5	4	0.922	1.2314	0.000103	0.000007	0.613712
m.8246	632	3	0	1	2	0	0	0.338	0.3664	0.465173	0.044021	0.866835
m.8265	286	0	1	3	1	1	0	-0.813	-0.9538	0.272980	0.472036	0.073002
m.834	558	0	3	1	2	1	0	0.226	0.2269	0.775840	0.095050	0.891448
m.8342	908	102	108	67	118	112	77	0.584	4.0096	0.000000	0.000000	0.466436
m.8376	1390	6	10	9	13	20	7	0.482	1.0879	0.000689	0.000046	0.644689
m.842	246	0	0	0	0	2	0	-0.113	-0.1118	1.000000	0.296760	0.855402
m.8454	243	3	0	0	2	0	4	0.518	0.5063	0.208464	0.016989	0.824888
m.849	171	12	16	9	12	13	7	0.304	0.6946	0.048203	0.003543	0.760288
m.8493	227	0	0	0	0	3	0	-0.128	-0.1298	1.000000	0.307316	0.849920
m.8509	223	0	1	0	0	0	0	-0.185	-0.1668	1.000000	0.328116	0.837193
m.853	520	3	1	1	1	1	0	-0.261	-0.2505	1.000000	0.369965	0.799596
m.8553	598	0	0	0	0	2	0	-0.039	-0.0357	0.999083	0.249719	0.874278
m.8574	338	2	0	0	2	2	2	0.474	0.5172	0.193772	0.015655	0.821236
m.858	537	8	10	6	9	11	3	0.422	0.8640	0.009187	0.000653	0.705451
m.859	193	1	0	0	0	0	0	-0.246	-0.2242	1.000000	0.357647	0.812898
m.8594	352	19	16	5	9	7	5	0.601	1.1782	0.000214	0.000014	0.624513
m.860	473	18	24	13	14	30	11	0.134	0.3616	0.475875	0.045337	0.868031
m.8609	175	4	12	13	11	3	0	-0.114	-0.2702	1.000000	0.378673	0.788613
m.8646	552	1	3	0	3	1	1	0.723	0.8221	0.014212	0.001017	0.718427
m.8649	585	1	0	0	0	2	0	-0.181	-0.1734	1.000000	0.331688	0.834698
m.865	271	19	35	17	31	27	20	0.609	2.0370	0.000000	0.000000	0.515087
m.8669	206	7	4	2	0	5	0	-0.346	-0.3415	1.000000	0.406434	0.740480
m.8693	201	0	0	0	0	0	1	-0.082	-0.0771	1.000000	0.275723	0.864812
m.8696	278	6	8	3	7	8	4	0.789	1.1819	0.000203	0.000013	0.623736
m.8703	160	0	1	0	0	1	0	-0.143	-0.1361	0.999996	0.310946	0.847897
m.8709	507	11	20	5	18	19	12	1.330	2.6336	0.000000	0.000000	0.487470
m.873	140	6	13	5	10	6	4	0.755	1.5913	0.000000	0.000000	0.557377
m.8730	570	7	5	3	3	7	4	0.110	0.1667	0.878269	0.125323	0.894679
m.8735	575	2	1	1	4	1	2	0.992	1.2567	0.000072	0.000005	0.608839
m.8740	1003	2	2	3	2	2	2	-0.274	-0.3572	1.000000	0.411768	0.727908
m.8779	150	1	0	0	0	0	0	-0.302	-0.2867	1.000000	0.385620	0.778690
m.8796	376	12	15	9	13	20	12	0.484	1.0679	0.000884	0.000059	0.649489
m.8799	389	7	25	8	27	12	10	1.187	3.2384	0.000000	0.000000	0.474174
m.8844	218	3	0	0	0	2	0	-0.120	-0.1182	1.000000	0.300543	0.853502
m.8870	312	26	35	19	33	35	17	0.615	2.1882	0.000000	0.000000	0.505570
m.8872	406	29	35	21	42	31	29	0.680	2.6548	0.000000	0.000000	0.486858
m.8875	267	11	7	5	9	19	8	0.601	1.1639	0.000258	0.000017	0.627549
m.8877	241	15	17	11	19	12	13	0.601	1.5932	0.000000	0.000000	0.557142
m.8880	300	8	2	4	5	0	2	0.211	0.3365	0.532931	0.052708	0.873930
m.8882	347	1	0	1	0	0	0	-0.355	-0.3410	1.000000	0.406260	0.740868
m.8885	757	12	21	8	23	19	13	1.129	2.9148	0.000000	0.000000	0.480300
